[Header]	
System	TOC-L 9mL	
S/W Version	1.00	
User	mkb	
Date/Time	7/14/2022 2:51:53 PM	

[System]	
Instrument Options	TOC/ASI/IC Unit/TN/Sparge Kit/	

[Data]	
Type	Anal.	Sample Name	Sample ID	Origin	Cal. Curve	Manual Dilution	Notes	Date / Time	Spl. No.	Inj. No.	Analysis(Inj.)	Area	Mean Area	Conc.	Mean Conc.	Result	SD Conc	CV Conc	Vial	Excluded	Inj. Vol.	
Unknown	NPOC/TN	TMP_FW_PW_DOC_F4_15cm_20220613	Untitled	C:\TOC-L\Methods\9mL_NPOC_TN_50uL_method.met	C:\TOC-L\CalCurves\20220627_TN_0-3ppmb.2022_06_27_17_58_30.cal	1.00		6/27/2022 11:14:19 PM	1	4	TN	4.750	4.766	0.7631	0.7656	NPOC:10.91mg/L TN:0.7656mg/L	0.00362	0.47	20	0	50	
Unknown	NPOC/TN	TMP_FW_PW_DOC_F4_15cm_20220613	Untitled	C:\TOC-L\Methods\9mL_NPOC_TN_50uL_method.met	C:\TOC-L\CalCurves\20220627_TN_0-3ppmb.2022_06_27_17_58_30.cal	1.00		6/27/2022 11:18:34 PM	1	5	TN	4.782	4.766	0.7682	0.7656	NPOC:10.91mg/L TN:0.7656mg/L	0.00362	0.47	20	0	50	
Unknown	NPOC/TN	TMP_C_PW_DOC_B4_15cm_20220613	Untitled	C:\TOC-L\Methods\9mL_NPOC_TN_50uL_method.met	C:\TOC-L\CalCurves\20220627_NPOC_0-50ppm.2022_06_27_14_34_10.cal	1.00		6/27/2022 11:30:07 PM	1	1	NPOC	48.91	47.31	10.54	10.19	NPOC:10.19mg/L TN:0.5254mg/L	0.1857	1.82	21	1	50	
Unknown	NPOC/TN	TMP_C_PW_DOC_B4_15cm_20220613	Untitled	C:\TOC-L\Methods\9mL_NPOC_TN_50uL_method.met	C:\TOC-L\CalCurves\20220627_NPOC_0-50ppm.2022_06_27_14_34_10.cal	1.00		6/27/2022 11:34:22 PM	1	2	NPOC	46.81	47.31	10.09	10.19	NPOC:10.19mg/L TN:0.5254mg/L	0.1857	1.82	21	0	50	
Unknown	NPOC/TN	TMP_C_PW_DOC_B4_15cm_20220613	Untitled	C:\TOC-L\Methods\9mL_NPOC_TN_50uL_method.met	C:\TOC-L\CalCurves\20220627_NPOC_0-50ppm.2022_06_27_14_34_10.cal	1.00		6/27/2022 11:38:35 PM	1	3	NPOC	46.82	47.31	10.09	10.19	NPOC:10.19mg/L TN:0.5254mg/L	0.1857	1.82	21	0	50	
Unknown	NPOC/TN	TMP_C_PW_DOC_B4_15cm_20220613	Untitled	C:\TOC-L\Methods\9mL_NPOC_TN_50uL_method.met	C:\TOC-L\CalCurves\20220627_NPOC_0-50ppm.2022_06_27_14_34_10.cal	1.00		6/27/2022 11:42:48 PM	1	4	NPOC	48.30	47.31	10.41	10.19	NPOC:10.19mg/L TN:0.5254mg/L	0.1857	1.82	21	0	50	
Unknown	NPOC/TN	TMP_C_PW_DOC_B4_15cm_20220613	Untitled	C:\TOC-L\Methods\9mL_NPOC_TN_50uL_method.met	C:\TOC-L\CalCurves\20220627_TN_0-3ppmb.2022_06_27_17_58_30.cal	1.00		6/27/2022 11:30:07 PM	1	1	TN	3.358	3.262	0.5407	0.5254	NPOC:10.19mg/L TN:0.5254mg/L	0.01356	2.58	21	0	50	
Unknown	NPOC/TN	TMP_C_PW_DOC_B4_15cm_20220613	Untitled	C:\TOC-L\Methods\9mL_NPOC_TN_50uL_method.met	C:\TOC-L\CalCurves\20220627_TN_0-3ppmb.2022_06_27_17_58_30.cal	1.00		6/27/2022 11:34:22 PM	1	2	TN	3.233	3.262	0.5207	0.5254	NPOC:10.19mg/L TN:0.5254mg/L	0.01356	2.58	21	0	50	
Unknown	NPOC/TN	TMP_C_PW_DOC_B4_15cm_20220613	Untitled	C:\TOC-L\Methods\9mL_NPOC_TN_50uL_method.met	C:\TOC-L\CalCurves\20220627_TN_0-3ppmb.2022_06_27_17_58_30.cal	1.00		6/27/2022 11:38:35 PM	1	3	TN	3.041	3.262	0.4900	0.5254	NPOC:10.19mg/L TN:0.5254mg/L	0.01356	2.58	21	1	50	
Unknown	NPOC/TN	TMP_C_PW_DOC_B4_15cm_20220613	Untitled	C:\TOC-L\Methods\9mL_NPOC_TN_50uL_method.met	C:\TOC-L\CalCurves\20220627_TN_0-3ppmb.2022_06_27_17_58_30.cal	1.00		6/27/2022 11:42:48 PM	1	4	TN	3.196	3.262	0.5148	0.5254	NPOC:10.19mg/L TN:0.5254mg/L	0.01356	2.58	21	0	50	
Unknown	NPOC/TN	TMP_SW_PW_DOC_I5_15cm_20220613	Untitled	C:\TOC-L\Methods\9mL_NPOC_TN_50uL_method.met	C:\TOC-L\CalCurves\20220627_NPOC_0-50ppm.2022_06_27_14_34_10.cal	1.00		6/27/2022 11:54:29 PM	1	1	NPOC	69.11	68.45	14.92	14.77	NPOC:14.77mg/L TN:1.283mg/L	0.2030	1.37	22	0	50	
Unknown	NPOC/TN	TMP_SW_PW_DOC_I5_15cm_20220613	Untitled	C:\TOC-L\Methods\9mL_NPOC_TN_50uL_method.met	C:\TOC-L\CalCurves\20220627_NPOC_0-50ppm.2022_06_27_14_34_10.cal	1.00		6/27/2022 11:58:47 PM	1	2	NPOC	67.38	68.45	14.54	14.77	NPOC:14.77mg/L TN:1.283mg/L	0.2030	1.37	22	0	50	
Unknown	NPOC/TN	TMP_SW_PW_DOC_I5_15cm_20220613	Untitled	C:\TOC-L\Methods\9mL_NPOC_TN_50uL_method.met	C:\TOC-L\CalCurves\20220627_NPOC_0-50ppm.2022_06_27_14_34_10.cal	1.00		6/28/2022 12:03:02 AM	1	3	NPOC	65.94	68.45	14.23	14.77	NPOC:14.77mg/L TN:1.283mg/L	0.2030	1.37	22	1	50	
Unknown	NPOC/TN	TMP_SW_PW_DOC_I5_15cm_20220613	Untitled	C:\TOC-L\Methods\9mL_NPOC_TN_50uL_method.met	C:\TOC-L\CalCurves\20220627_NPOC_0-50ppm.2022_06_27_14_34_10.cal	1.00		6/28/2022 12:07:34 AM	1	4	NPOC	68.87	68.45	14.86	14.77	NPOC:14.77mg/L TN:1.283mg/L	0.2030	1.37	22	0	50	
Unknown	NPOC/TN	TMP_SW_PW_DOC_I5_15cm_20220613	Untitled	C:\TOC-L\Methods\9mL_NPOC_TN_50uL_method.met	C:\TOC-L\CalCurves\20220627_TN_0-3ppmb.2022_06_27_17_58_30.cal	1.00		6/27/2022 11:54:29 PM	1	1	TN	8.157	8.006	1.307	1.283	NPOC:14.77mg/L TN:1.283mg/L	0.02644	2.06	22	0	50	
Unknown	NPOC/TN	TMP_SW_PW_DOC_I5_15cm_20220613	Untitled	C:\TOC-L\Methods\9mL_NPOC_TN_50uL_method.met	C:\TOC-L\CalCurves\20220627_TN_0-3ppmb.2022_06_27_17_58_30.cal	1.00		6/27/2022 11:58:47 PM	1	2	TN	7.829	8.006	1.255	1.283	NPOC:14.77mg/L TN:1.283mg/L	0.02644	2.06	22	0	50	
Unknown	NPOC/TN	TMP_SW_PW_DOC_I5_15cm_20220613	Untitled	C:\TOC-L\Methods\9mL_NPOC_TN_50uL_method.met	C:\TOC-L\CalCurves\20220627_TN_0-3ppmb.2022_06_27_17_58_30.cal	1.00		6/28/2022 12:03:02 AM	1	3	TN	8.031	8.006	1.287	1.283	NPOC:14.77mg/L TN:1.283mg/L	0.02644	2.06	22	0	50	
Unknown	NPOC/TN	TMP_SW_PW_DOC_I5_15cm_20220613	Untitled	C:\TOC-L\Methods\9mL_NPOC_TN_50uL_method.met	C:\TOC-L\CalCurves\20220627_TN_0-3ppmb.2022_06_27_17_58_30.cal	1.00		6/28/2022 12:07:34 AM	1	4	TN	7.423	8.006	1.190	1.283	NPOC:14.77mg/L TN:1.283mg/L	0.02644	2.06	22	1	50	
Unknown	NPOC/TN	TMP_SW_PW_DOC_I5_15cm_20220613	Untitled	C:\TOC-L\Methods\9mL_NPOC_TN_50uL_method.met	C:\TOC-L\CalCurves\20220627_TN_0-3ppmb.2022_06_27_17_58_30.cal	1.00		6/28/2022 12:15:11 AM	1	5	TN	0.9839	8.006	0.1613	1.283	NPOC:14.77mg/L TN:1.283mg/L	0.02644	2.06	22	1	50	
Unknown	NPOC/TN	TMP_SW_PW_DOC_B4_15cm_20220613	Untitled	C:\TOC-L\Methods\9mL_NPOC_TN_50uL_method.met	C:\TOC-L\CalCurves\20220627_NPOC_0-50ppm.2022_06_27_14_34_10.cal	1.00		6/28/2022 12:27:04 AM	1	1	NPOC	94.36	92.68	20.39	20.02	NPOC:20.02mg/L TN:0.6011mg/L	0.3180	1.59	23	0	50	
Unknown	NPOC/TN	TMP_SW_PW_DOC_B4_15cm_20220613	Untitled	C:\TOC-L\Methods\9mL_NPOC_TN_50uL_method.met	C:\TOC-L\CalCurves\20220627_NPOC_0-50ppm.2022_06_27_14_34_10.cal	1.00		6/28/2022 12:31:24 AM	1	2	NPOC	92.06	92.68	19.89	20.02	NPOC:20.02mg/L TN:0.6011mg/L	0.3180	1.59	23	0	50	
Unknown	NPOC/TN	TMP_SW_PW_DOC_B4_15cm_20220613	Untitled	C:\TOC-L\Methods\9mL_NPOC_TN_50uL_method.met	C:\TOC-L\CalCurves\20220627_NPOC_0-50ppm.2022_06_27_14_34_10.cal	1.00		6/28/2022 12:35:38 AM	1	3	NPOC	91.63	92.68	19.80	20.02	NPOC:20.02mg/L TN:0.6011mg/L	0.3180	1.59	23	0	50	
Unknown	NPOC/TN	TMP_SW_PW_DOC_B4_15cm_20220613	Untitled	C:\TOC-L\Methods\9mL_NPOC_TN_50uL_method.met	C:\TOC-L\CalCurves\20220627_TN_0-3ppmb.2022_06_27_17_58_30.cal	1.00		6/28/2022 12:27:04 AM	1	1	TN	3.625	3.736	0.5833	0.6011	NPOC:20.02mg/L TN:0.6011mg/L	0.01549	2.58	23	0	50	
Unknown	NPOC/TN	TMP_SW_PW_DOC_B4_15cm_20220613	Untitled	C:\TOC-L\Methods\9mL_NPOC_TN_50uL_method.met	C:\TOC-L\CalCurves\20220627_TN_0-3ppmb.2022_06_27_17_58_30.cal	1.00		6/28/2022 12:31:24 AM	1	2	TN	3.802	3.736	0.6116	0.6011	NPOC:20.02mg/L TN:0.6011mg/L	0.01549	2.58	23	0	50	
Unknown	NPOC/TN	TMP_SW_PW_DOC_B4_15cm_20220613	Untitled	C:\TOC-L\Methods\9mL_NPOC_TN_50uL_method.met	C:\TOC-L\CalCurves\20220627_TN_0-3ppmb.2022_06_27_17_58_30.cal	1.00		6/28/2022 12:35:38 AM	1	3	TN	3.782	3.736	0.6084	0.6011	NPOC:20.02mg/L TN:0.6011mg/L	0.01549	2.58	23	0	50	
Unknown	NPOC/TN	TMP_C_PW_DOC_C6_15cm_20220613	Untitled	C:\TOC-L\Methods\9mL_NPOC_TN_50uL_method.met	C:\TOC-L\CalCurves\20220627_NPOC_0-50ppm.2022_06_27_14_34_10.cal	1.00		6/28/2022 12:47:14 AM	1	1	NPOC	42.90	41.02	9.239	8.832	NPOC:8.832mg/L TN:0.4415mg/L	0.1235	1.40	24	1	50	
Unknown	NPOC/TN	TMP_C_PW_DOC_C6_15cm_20220613	Untitled	C:\TOC-L\Methods\9mL_NPOC_TN_50uL_method.met	C:\TOC-L\CalCurves\20220627_NPOC_0-50ppm.2022_06_27_14_34_10.cal	1.00		6/28/2022 12:51:29 AM	1	2	NPOC	41.04	41.02	8.836	8.832	NPOC:8.832mg/L TN:0.4415mg/L	0.1235	1.40	24	0	50	
Unknown	NPOC/TN	TMP_C_PW_DOC_C6_15cm_20220613	Untitled	C:\TOC-L\Methods\9mL_NPOC_TN_50uL_method.met	C:\TOC-L\CalCurves\20220627_NPOC_0-50ppm.2022_06_27_14_34_10.cal	1.00		6/28/2022 12:55:44 AM	1	3	NPOC	41.58	41.02	8.953	8.832	NPOC:8.832mg/L TN:0.4415mg/L	0.1235	1.40	24	0	50	
Unknown	NPOC/TN	TMP_C_PW_DOC_C6_15cm_20220613	Untitled	C:\TOC-L\Methods\9mL_NPOC_TN_50uL_method.met	C:\TOC-L\CalCurves\20220627_NPOC_0-50ppm.2022_06_27_14_34_10.cal	1.00		6/28/2022 12:59:57 AM	1	4	NPOC	40.44	41.02	8.706	8.832	NPOC:8.832mg/L TN:0.4415mg/L	0.1235	1.40	24	0	50	
Unknown	NPOC/TN	TMP_C_PW_DOC_C6_15cm_20220613	Untitled	C:\TOC-L\Methods\9mL_NPOC_TN_50uL_method.met	C:\TOC-L\CalCurves\20220627_TN_0-3ppmb.2022_06_27_17_58_30.cal	1.00		6/28/2022 12:47:14 AM	1	1	TN	2.870	2.737	0.4627	0.4415	NPOC:8.832mg/L TN:0.4415mg/L	0.03727	8.44	24	0	50	
Unknown	NPOC/TN	TMP_C_PW_DOC_C6_15cm_20220613	Untitled	C:\TOC-L\Methods\9mL_NPOC_TN_50uL_method.met	C:\TOC-L\CalCurves\20220627_TN_0-3ppmb.2022_06_27_17_58_30.cal	1.00		6/28/2022 12:51:29 AM	1	2	TN	2.874	2.737	0.4633	0.4415	NPOC:8.832mg/L TN:0.4415mg/L	0.03727	8.44	24	0	50	
Unknown	NPOC/TN	TMP_C_PW_DOC_C6_15cm_20220613	Untitled	C:\TOC-L\Methods\9mL_NPOC_TN_50uL_method.met	C:\TOC-L\CalCurves\20220627_TN_0-3ppmb.2022_06_27_17_58_30.cal	1.00		6/28/2022 12:55:44 AM	1	3	TN	2.187	2.737	0.3536	0.4415	NPOC:8.832mg/L TN:0.4415mg/L	0.03727	8.44	24	1	50	
Unknown	NPOC/TN	TMP_C_PW_DOC_C6_15cm_20220613	Untitled	C:\TOC-L\Methods\9mL_NPOC_TN_50uL_method.met	C:\TOC-L\CalCurves\20220627_TN_0-3ppmb.2022_06_27_17_58_30.cal	1.00		6/28/2022 12:59:57 AM	1	4	TN	2.468	2.737	0.3985	0.4415	NPOC:8.832mg/L TN:0.4415mg/L	0.03727	8.44	24	0	50	
Unknown	NPOC/TN	TMP_C_PW_DOC_C6_15cm_20220613	Untitled	C:\TOC-L\Methods\9mL_NPOC_TN_50uL_method.met	C:\TOC-L\CalCurves\20220627_TN_0-3ppmb.2022_06_27_17_58_30.cal	1.00		6/28/2022 1:07:11 AM	1	5	TN	0.3047	2.737	0.05281	0.4415	NPOC:8.832mg/L TN:0.4415mg/L	0.03727	8.44	24	1	50	
Unknown	NPOC/TN	TMP_SW_PW_DOC_C3_15cm_20220613	Untitled	C:\TOC-L\Methods\9mL_NPOC_TN_50uL_method.met	C:\TOC-L\CalCurves\20220627_NPOC_0-50ppm.2022_06_27_14_34_10.cal	1.00		6/28/2022 1:18:26 AM	1	1	NPOC	0.09110	109.4	-0.03499	23.65	NPOC:23.65mg/L TN:0.9898mg/L	0.2181	0.92	25	1	50	
Unknown	NPOC/TN	TMP_SW_PW_DOC_C3_15cm_20220613	Untitled	C:\TOC-L\Methods\9mL_NPOC_TN_50uL_method.met	C:\TOC-L\CalCurves\20220627_NPOC_0-50ppm.2022_06_27_14_34_10.cal	1.00		6/28/2022 1:22:39 AM	1	2	NPOC	0.1907	109.4	-0.01342	23.65	NPOC:23.65mg/L TN:0.9898mg/L	0.2181	0.92	25	1	50	
Unknown	NPOC/TN	TMP_SW_PW_DOC_C3_15cm_20220613	Untitled	C:\TOC-L\Methods\9mL_NPOC_TN_50uL_method.met	C:\TOC-L\CalCurves\20220627_NPOC_0-50ppm.2022_06_27_14_34_10.cal	1.00		6/28/2022 1:27:26 AM	1	3	NPOC	110.5	109.4	23.88	23.65	NPOC:23.65mg/L TN:0.9898mg/L	0.2181	0.92	25	0	50	
Unknown	NPOC/TN	TMP_SW_PW_DOC_C3_15cm_20220613	Untitled	C:\TOC-L\Methods\9mL_NPOC_TN_50uL_method.met	C:\TOC-L\CalCurves\20220627_NPOC_0-50ppm.2022_06_27_14_34_10.cal	1.00		6/28/2022 1:32:00 AM	1	4	NPOC	109.3	109.4	23.62	23.65	NPOC:23.65mg/L TN:0.9898mg/L	0.2181	0.92	25	0	50	
Unknown	NPOC/TN	TMP_SW_PW_DOC_C3_15cm_20220613	Untitled	C:\TOC-L\Methods\9mL_NPOC_TN_50uL_method.met	C:\TOC-L\CalCurves\20220627_NPOC_0-50ppm.2022_06_27_14_34_10.cal	1.00		6/28/2022 1:36:27 AM	1	5	NPOC	108.5	109.4	23.45	23.65	NPOC:23.65mg/L TN:0.9898mg/L	0.2181	0.92	25	0	50	
Unknown	NPOC/TN	TMP_SW_PW_DOC_C3_15cm_20220613	Untitled	C:\TOC-L\Methods\9mL_NPOC_TN_50uL_method.met	C:\TOC-L\CalCurves\20220627_TN_0-3ppmb.2022_06_27_17_58_30.cal	1.00		6/28/2022 1:18:26 AM	1	1	TN	0.000	6.169	0.00413	0.9898	NPOC:23.65mg/L TN:0.9898mg/L	0.06693	6.76	25	1	50	
Unknown	NPOC/TN	TMP_SW_PW_DOC_C3_15cm_20220613	Untitled	C:\TOC-L\Methods\9mL_NPOC_TN_50uL_method.met	C:\TOC-L\CalCurves\20220627_TN_0-3ppmb.2022_06_27_17_58_30.cal	1.00		6/28/2022 1:22:39 AM	1	2	TN	0.000	6.169	0.00413	0.9898	NPOC:23.65mg/L TN:0.9898mg/L	0.06693	6.76	25	1	50	
Unknown	NPOC/TN	TMP_SW_PW_DOC_C3_15cm_20220613	Untitled	C:\TOC-L\Methods\9mL_NPOC_TN_50uL_method.met	C:\TOC-L\CalCurves\20220627_TN_0-3ppmb.2022_06_27_17_58_30.cal	1.00		6/28/2022 1:27:26 AM	1	3	TN	5.784	6.169	0.9283	0.9898	NPOC:23.65mg/L TN:0.9898mg/L	0.06693	6.76	25	0	50	
Unknown	NPOC/TN	TMP_SW_PW_DOC_C3_15cm_20220613	Untitled	C:\TOC-L\Methods\9mL_NPOC_TN_50uL_method.met	C:\TOC-L\CalCurves\20220627_TN_0-3ppmb.2022_06_27_17_58_30.cal	1.00		6/28/2022 1:32:00 AM	1	4	TN	6.615	6.169	1.061	0.9898	NPOC:23.65mg/L TN:0.9898mg/L	0.06693	6.76	25	0	50	
Unknown	NPOC/TN	TMP_SW_PW_DOC_C3_15cm_20220613	Untitled	C:\TOC-L\Methods\9mL_NPOC_TN_50uL_method.met	C:\TOC-L\CalCurves\20220627_TN_0-3ppmb.2022_06_27_17_58_30.cal	1.00		6/28/2022 1:36:27 AM	1	5	TN	6.107	6.169	0.9799	0.9898	NPOC:23.65mg/L TN:0.9898mg/L	0.06693	6.76	25	0	50	
Unknown	NPOC/TN	TMP_FW_PW_DOC_C3_15cm_20220613	Untitled	C:\TOC-L\Methods\9mL_NPOC_TN_50uL_method.met	C:\TOC-L\CalCurves\20220627_NPOC_0-50ppm.2022_06_27_14_34_10.cal	1.00		6/28/2022 1:47:37 AM	1	1	NPOC	0.1316	48.93	-0.02622	10.55	NPOC:10.55mg/L TN:0.5222mg/L	0.1129	1.07	26	1	50	
Unknown	NPOC/TN	TMP_FW_PW_DOC_C3_15cm_20220613	Untitled	C:\TOC-L\Methods\9mL_NPOC_TN_50uL_method.met	C:\TOC-L\CalCurves\20220627_NPOC_0-50ppm.2022_06_27_14_34_10.cal	1.00		6/28/2022 1:51:53 AM	1	2	NPOC	49.19	48.93	10.60	10.55	NPOC:10.55mg/L TN:0.5222mg/L	0.1129	1.07	26	0	50	
Unknown	NPOC/TN	TMP_FW_PW_DOC_C3_15cm_20220613	Untitled	C:\TOC-L\Methods\9mL_NPOC_TN_50uL_method.met	C:\TOC-L\CalCurves\20220627_NPOC_0-50ppm.2022_06_27_14_34_10.cal	1.00		6/28/2022 1:56:08 AM	1	3	NPOC	49.27	48.93	10.62	10.55	NPOC:10.55mg/L TN:0.5222mg/L	0.1129	1.07	26	0	50	
Unknown	NPOC/TN	TMP_FW_PW_DOC_C3_15cm_20220613	Untitled	C:\TOC-L\Methods\9mL_NPOC_TN_50uL_method.met	C:\TOC-L\CalCurves\20220627_NPOC_0-50ppm.2022_06_27_14_34_10.cal	1.00		6/28/2022 2:01:18 AM	1	4	NPOC	48.33	48.93	10.42	10.55	NPOC:10.55mg/L TN:0.5222mg/L	0.1129	1.07	26	0	50	
Unknown	NPOC/TN	TMP_FW_PW_DOC_C3_15cm_20220613	Untitled	C:\TOC-L\Methods\9mL_NPOC_TN_50uL_method.met	C:\TOC-L\CalCurves\20220627_TN_0-3ppmb.2022_06_27_17_58_30.cal	1.00		6/28/2022 1:47:37 AM	1	1	TN	0.01970	3.243	0.00727	0.5222	NPOC:10.55mg/L TN:0.5222mg/L	0.07409	14.19	26	1	50	
Unknown	NPOC/TN	TMP_FW_PW_DOC_C3_15cm_20220613	Untitled	C:\TOC-L\Methods\9mL_NPOC_TN_50uL_method.met	C:\TOC-L\CalCurves\20220627_TN_0-3ppmb.2022_06_27_17_58_30.cal	1.00		6/28/2022 1:51:53 AM	1	2	TN	2.984	3.243	0.4809	0.5222	NPOC:10.55mg/L TN:0.5222mg/L	0.07409	14.19	26	0	50	
Unknown	NPOC/TN	TMP_FW_PW_DOC_C3_15cm_20220613	Untitled	C:\TOC-L\Methods\9mL_NPOC_TN_50uL_method.met	C:\TOC-L\CalCurves\20220627_TN_0-3ppmb.2022_06_27_17_58_30.cal	1.00		6/28/2022 1:56:08 AM	1	3	TN	2.966	3.243	0.4780	0.5222	NPOC:10.55mg/L TN:0.5222mg/L	0.07409	14.19	26	0	50	
Unknown	NPOC/TN	TMP_FW_PW_DOC_C3_15cm_20220613	Untitled	C:\TOC-L\Methods\9mL_NPOC_TN_50uL_method.met	C:\TOC-L\CalCurves\20220627_TN_0-3ppmb.2022_06_27_17_58_30.cal	1.00		6/28/2022 2:01:18 AM	1	4	TN	3.778	3.243	0.6078	0.5222	NPOC:10.55mg/L TN:0.5222mg/L	0.07409	14.19	26	0	50	
Unknown	NPOC/TN	TMP_FW_PW_DOC_C3_15cm_20220613	Untitled	C:\TOC-L\Methods\9mL_NPOC_TN_50uL_method.met	C:\TOC-L\CalCurves\20220627_TN_0-3ppmb.2022_06_27_17_58_30.cal	1.00		6/28/2022 2:08:43 AM	1	5	TN	0.2635	3.243	0.04623	0.5222	NPOC:10.55mg/L TN:0.5222mg/L	0.07409	14.19	26	1	50	
Unknown	NPOC/TN	Blank2	Untitled	C:\TOC-L\Methods\9mL_NPOC_TN_50uL_method.met	C:\TOC-L\CalCurves\20220627_NPOC_0-50ppm.2022_06_27_14_34_10.cal	1.00		6/28/2022 2:17:17 AM	1	1	NPOC	0.9595	0.9221	0.1531	0.1450	NPOC:0.1450mg/L TN:0.02779mg/L	0.00920	6.35	0	0	50	
Unknown	NPOC/TN	Blank2	Untitled	C:\TOC-L\Methods\9mL_NPOC_TN_50uL_method.met	C:\TOC-L\CalCurves\20220627_NPOC_0-50ppm.2022_06_27_14_34_10.cal	1.00		6/28/2022 2:21:37 AM	1	2	NPOC	0.8759	0.9221	0.1350	0.1450	NPOC:0.1450mg/L TN:0.02779mg/L	0.00920	6.35	0	0	50	
Unknown	NPOC/TN	Blank2	Untitled	C:\TOC-L\Methods\9mL_NPOC_TN_50uL_method.met	C:\TOC-L\CalCurves\20220627_NPOC_0-50ppm.2022_06_27_14_34_10.cal	1.00		6/28/2022 2:25:51 AM	1	3	NPOC	0.9308	0.9221	0.1469	0.1450	NPOC:0.1450mg/L TN:0.02779mg/L	0.00920	6.35	0	0	50	
Unknown	NPOC/TN	Blank2	Untitled	C:\TOC-L\Methods\9mL_NPOC_TN_50uL_method.met	C:\TOC-L\CalCurves\20220627_TN_0-3ppmb.2022_06_27_17_58_30.cal	1.00		6/28/2022 2:17:17 AM	1	1	TN	0.08200	0.1481	0.01723	0.02779	NPOC:0.1450mg/L TN:0.02779mg/L	0.00916	32.96	0	0	50	
Unknown	NPOC/TN	Blank2	Untitled	C:\TOC-L\Methods\9mL_NPOC_TN_50uL_method.met	C:\TOC-L\CalCurves\20220627_TN_0-3ppmb.2022_06_27_17_58_30.cal	1.00		6/28/2022 2:21:37 AM	1	2	TN	0.1777	0.1481	0.03252	0.02779	NPOC:0.1450mg/L TN:0.02779mg/L	0.00916	32.96	0	0	50	
Unknown	NPOC/TN	Blank2	Untitled	C:\TOC-L\Methods\9mL_NPOC_TN_50uL_method.met	C:\TOC-L\CalCurves\20220627_TN_0-3ppmb.2022_06_27_17_58_30.cal	1.00		6/28/2022 2:25:51 AM	1	3	TN	0.1845	0.1481	0.03361	0.02779	NPOC:0.1450mg/L TN:0.02779mg/L	0.00916	32.96	0	0	50	
Unknown	NPOC/TN	CKSTD2_1PPM_CN	Untitled	C:\TOC-L\Methods\9mL_NPOC_TN_50uL_method.met	C:\TOC-L\CalCurves\20220627_NPOC_0-50ppm.2022_06_27_14_34_10.cal	1.00		6/28/2022 2:37:04 AM	1	1	NPOC	4.562	4.973	0.9336	1.023	NPOC:1.023mg/L TN:1.015mg/L	0.00634	0.62	27	1	50	
Unknown	NPOC/TN	CKSTD2_1PPM_CN	Untitled	C:\TOC-L\Methods\9mL_NPOC_TN_50uL_method.met	C:\TOC-L\CalCurves\20220627_NPOC_0-50ppm.2022_06_27_14_34_10.cal	1.00		6/28/2022 2:41:18 AM	1	2	NPOC	4.946	4.973	1.017	1.023	NPOC:1.023mg/L TN:1.015mg/L	0.00634	0.62	27	0	50	
Unknown	NPOC/TN	CKSTD2_1PPM_CN	Untitled	C:\TOC-L\Methods\9mL_NPOC_TN_50uL_method.met	C:\TOC-L\CalCurves\20220627_NPOC_0-50ppm.2022_06_27_14_34_10.cal	1.00		6/28/2022 2:45:32 AM	1	3	NPOC	4.968	4.973	1.022	1.023	NPOC:1.023mg/L TN:1.015mg/L	0.00634	0.62	27	0	50	
Unknown	NPOC/TN	CKSTD2_1PPM_CN	Untitled	C:\TOC-L\Methods\9mL_NPOC_TN_50uL_method.met	C:\TOC-L\CalCurves\20220627_NPOC_0-50ppm.2022_06_27_14_34_10.cal	1.00		6/28/2022 2:49:47 AM	1	4	NPOC	5.004	4.973	1.029	1.023	NPOC:1.023mg/L TN:1.015mg/L	0.00634	0.62	27	0	50	
Unknown	NPOC/TN	CKSTD2_1PPM_CN	Untitled	C:\TOC-L\Methods\9mL_NPOC_TN_50uL_method.met	C:\TOC-L\CalCurves\20220627_TN_0-3ppmb.2022_06_27_17_58_30.cal	1.00		6/28/2022 2:37:04 AM	1	1	TN	6.127	6.326	0.9831	1.015	NPOC:1.023mg/L TN:1.015mg/L	0.02757	2.72	27	0	50	
Unknown	NPOC/TN	CKSTD2_1PPM_CN	Untitled	C:\TOC-L\Methods\9mL_NPOC_TN_50uL_method.met	C:\TOC-L\CalCurves\20220627_TN_0-3ppmb.2022_06_27_17_58_30.cal	1.00		6/28/2022 2:41:18 AM	1	2	TN	6.986	6.326	1.120	1.015	NPOC:1.023mg/L TN:1.015mg/L	0.02757	2.72	27	1	50	
Unknown	NPOC/TN	CKSTD2_1PPM_CN	Untitled	C:\TOC-L\Methods\9mL_NPOC_TN_50uL_method.met	C:\TOC-L\CalCurves\20220627_TN_0-3ppmb.2022_06_27_17_58_30.cal	1.00		6/28/2022 2:45:32 AM	1	3	TN	6.434	6.326	1.032	1.015	NPOC:1.023mg/L TN:1.015mg/L	0.02757	2.72	27	0	50	
Unknown	NPOC/TN	CKSTD2_1PPM_CN	Untitled	C:\TOC-L\Methods\9mL_NPOC_TN_50uL_method.met	C:\TOC-L\CalCurves\20220627_TN_0-3ppmb.2022_06_27_17_58_30.cal	1.00		6/28/2022 2:49:47 AM	1	4	TN	6.417	6.326	1.029	1.015	NPOC:1.023mg/L TN:1.015mg/L	0.02757	2.72	27	0	50	
