Item#	Date_IV	Obs#	Port#	Exp_Flux	File Name	Exp_Flux[2]	V1_IV	V2_IV	
835	2020-05-03 16:04:05	835	3	45.529999	TEMPESTX_20200501_SALT		2.8	-0.537	
836	2020-05-03 16:07:35	836	4	2.330000	TEMPESTX_20200501_SALT		2.636	-0.538	
837	2020-05-03 16:11:06	837	1	4.040000	TEMPESTX_20200501_SALT		2.565	-0.537	
838	2020-05-03 16:14:37	838	2	3.370000	TEMPESTX_20200501_SALT		2.8	-0.537	
839	2020-05-03 16:18:07	839	3	46.720001	TEMPESTX_20200501_SALT		2.8	-0.537	
840	2020-05-03 16:21:41	840	4	2.150000	TEMPESTX_20200501_SALT		2.7	-0.538	
841	2020-05-03 16:25:12	841	1	3.930000	TEMPESTX_20200501_SALT		2.6	-0.538	
842	2020-05-03 16:28:42	842	2	3.730000	TEMPESTX_20200501_SALT		2.8	-0.537	
843	2020-05-03 16:32:14	843	3	48.939999	TEMPESTX_20200501_SALT		2.8	-0.538	
844	2020-05-03 16:35:44	844	4	2.060000	TEMPESTX_20200501_SALT		2.7	-0.538	
845	2020-05-03 16:39:15	845	1	4.180000	TEMPESTX_20200501_SALT		2.6	-0.537	
846	2020-05-03 16:42:46	846	2	3.840000	TEMPESTX_20200501_SALT		2.8	-0.538	
847	2020-05-03 16:46:16	847	3	47.139999	TEMPESTX_20200501_SALT		2.8	-0.537	
848	2020-05-03 16:49:47	848	4	2.050000	TEMPESTX_20200501_SALT		2.7	-0.538	
849	2020-05-03 16:53:18	849	1	4.910000	TEMPESTX_20200501_SALT		2.6	-0.538	
850	2020-05-03 16:56:50	850	2	3.710000	TEMPESTX_20200501_SALT		2.8	-0.538	
851	2020-05-03 17:00:23	851	3	46.919998	TEMPESTX_20200501_SALT		2.8	-0.538	
852	2020-05-03 17:03:53	852	4	2.090000	TEMPESTX_20200501_SALT		2.7	-0.537	
853	2020-05-03 17:07:24	853	1	4.710000	TEMPESTX_20200501_SALT		2.6	-0.538	
854	2020-05-03 17:10:57	854	2	3.610000	TEMPESTX_20200501_SALT		2.8	-0.538	
855	2020-05-03 17:14:30	855	3	51.709999	TEMPESTX_20200501_SALT		2.8	-0.538	
856	2020-05-03 17:18:01	856	4	1.940000	TEMPESTX_20200501_SALT		2.7	-0.538	
857	2020-05-03 17:21:32	857	1	4.250000	TEMPESTX_20200501_SALT		2.6	-0.538	
858	2020-05-03 17:25:03	858	2	3.680000	TEMPESTX_20200501_SALT		2.8	-0.538	
859	2020-05-03 17:28:36	859	3	49.799999	TEMPESTX_20200501_SALT		2.8	-0.538	
860	2020-05-03 17:32:09	860	4	1.990000	TEMPESTX_20200501_SALT		2.7	-0.538	
861	2020-05-03 17:35:40	861	1	5.010000	TEMPESTX_20200501_SALT		2.565	-0.538	
862	2020-05-03 17:39:10	862	2	3.610000	TEMPESTX_20200501_SALT		2.8	-0.538	
863	2020-05-03 17:42:42	863	3	45.349998	TEMPESTX_20200501_SALT		2.8	-0.538	
864	2020-05-03 17:46:13	864	4	1.960000	TEMPESTX_20200501_SALT		2.7	-0.538	
865	2020-05-03 17:49:44	865	1	5.080000	TEMPESTX_20200501_SALT		2.6	-0.538	
866	2020-05-03 17:53:14	866	2	3.920000	TEMPESTX_20200501_SALT		2.8	-0.538	
867	2020-05-03 17:56:44	867	3	52.060001	TEMPESTX_20200501_SALT		2.8	-0.538	
868	2020-05-03 18:00:15	868	4	2.020000	TEMPESTX_20200501_SALT		2.7	-0.538	
869	2020-05-03 18:03:46	869	1	5.010000	TEMPESTX_20200501_SALT		2.6	-0.538	
870	2020-05-03 18:07:18	870	2	3.680000	TEMPESTX_20200501_SALT		2.8	-0.538	
871	2020-05-03 18:10:51	871	3	46.959999	TEMPESTX_20200501_SALT		2.8	-0.538	
872	2020-05-03 18:14:21	872	4	2.050000	TEMPESTX_20200501_SALT		2.7	-0.538	
873	2020-05-03 18:17:53	873	1	5.030000	TEMPESTX_20200501_SALT		2.6	237832	
874	2020-05-03 18:21:23	874	2	4.040000	TEMPESTX_20200501_SALT		2.8	-0.538	
875	2020-05-03 18:24:53	875	3	46.630001	TEMPESTX_20200501_SALT		2.8	-0.538	
876	2020-05-03 18:28:23	876	4	2.000000	TEMPESTX_20200501_SALT		2.7	-0.538	
877	2020-05-03 18:31:54	877	1	6.200000	TEMPESTX_20200501_SALT		2.6	-0.538	
878	2020-05-03 18:35:24	878	2	3.940000	TEMPESTX_20200501_SALT		2.8	-0.538	
879	2020-05-03 18:38:57	879	3	44.889999	TEMPESTX_20200501_SALT		2.8	-0.538	
880	2020-05-03 18:42:31	880	4	2.060000	TEMPESTX_20200501_SALT		2.7	-0.538	
881	2020-05-03 18:46:02	881	1	5.450000	TEMPESTX_20200501_SALT		2.6	-0.538	
882	2020-05-03 18:49:32	882	2	3.570000	TEMPESTX_20200501_SALT		2.8	309182	
883	2020-05-03 18:53:03	883	3	50.770000	TEMPESTX_20200501_SALT		2.8	-0.538	
884	2020-05-03 18:56:34	884	4	2.160000	TEMPESTX_20200501_SALT		2.7	-0.538	
885	2020-05-03 19:00:05	885	1	4.970000	TEMPESTX_20200501_SALT		2.6	309182	
886	2020-05-03 19:03:36	886	2	3.950000	TEMPESTX_20200501_SALT		2.8	-0.538	
887	2020-05-03 19:07:09	887	3	48.020000	TEMPESTX_20200501_SALT		2.8	-0.538	
888	2020-05-03 19:10:39	888	4	2.100000	TEMPESTX_20200501_SALT		2.7	-0.538	
889	2020-05-03 19:14:10	889	1	5.230000	TEMPESTX_20200501_SALT		2.6	-0.538	
890	2020-05-03 19:17:40	890	2	4.020000	TEMPESTX_20200501_SALT		2.8	-0.538	
891	2020-05-03 19:21:10	891	3	48.759998	TEMPESTX_20200501_SALT		2.8	-190267	
892	2020-05-03 19:24:40	892	4	1.940000	TEMPESTX_20200501_SALT		2.7	-0.538	
893	2020-05-03 19:28:11	893	1	4.960000	TEMPESTX_20200501_SALT		2.6	-0.537	
894	2020-05-03 19:31:42	894	2	3.850000	TEMPESTX_20200501_SALT		2.8	-0.538	
895	2020-05-03 19:35:15	895	3	41.889999	TEMPESTX_20200501_SALT		2.8	-0.537	
896	2020-05-03 19:38:45	896	4	2.020000	TEMPESTX_20200501_SALT		2.7	-0.538	
897	2020-05-03 19:42:16	897	1	5.390000	TEMPESTX_20200501_SALT		2.6	-0.538	
898	2020-05-03 19:45:47	898	2	4.600000	TEMPESTX_20200501_SALT		2.8	-0.537	
899	2020-05-03 19:49:17	899	3	46.930000	TEMPESTX_20200501_SALT		2.8	-0.537	
900	2020-05-03 19:52:47	900	4	1.970000	TEMPESTX_20200501_SALT		2.7	-0.538	
901	2020-05-03 19:56:18	901	1	5.050000	TEMPESTX_20200501_SALT		2.6	-0.538	
902	2020-05-03 19:59:49	902	2	4.650000	TEMPESTX_20200501_SALT		2.8	-0.537	
903	2020-05-03 20:03:20	903	3	45.540001	TEMPESTX_20200501_SALT		2.8	-0.537	
904	2020-05-03 20:06:50	904	4	2.050000	TEMPESTX_20200501_SALT		2.7	-0.537	
905	2020-05-03 20:10:21	905	1	6.990000	TEMPESTX_20200501_SALT		2.6	-0.537	
906	2020-05-03 20:13:51	906	2	5.430000	TEMPESTX_20200501_SALT		2.8	-0.537	
907	2020-05-03 20:17:21	907	3	42.549999	TEMPESTX_20200501_SALT		2.8	-0.537	
908	2020-05-03 20:20:51	908	4	1.940000	TEMPESTX_20200501_SALT		2.7	-0.537	
909	2020-05-03 20:24:26	909	1	5.040000	TEMPESTX_20200501_SALT		2.6	-0.537	
910	2020-05-03 20:27:57	910	2	4.170000	TEMPESTX_20200501_SALT		2.8	-0.537	
911	2020-05-03 20:31:28	911	3	44.419998	TEMPESTX_20200501_SALT		2.8	-0.537	
912	2020-05-03 20:35:02	912	4	2.090000	TEMPESTX_20200501_SALT		2.7	-0.537	
913	2020-05-03 20:38:33	913	1	5.940000	TEMPESTX_20200501_SALT		2.6	-0.537	
914	2020-05-03 20:42:03	914	2	4.590000	TEMPESTX_20200501_SALT		2.8	-0.537	
915	2020-05-03 20:45:34	915	3	42.439999	TEMPESTX_20200501_SALT		2.8	-0.537	
916	2020-05-03 20:49:08	916	4	2.150000	TEMPESTX_20200501_SALT		2.7	-0.537	
917	2020-05-03 20:52:39	917	1	6.070000	TEMPESTX_20200501_SALT		2.6	-0.537	
918	2020-05-03 20:56:10	918	2	4.650000	TEMPESTX_20200501_SALT		2.8	-0.537	
919	2020-05-03 20:59:40	919	3	41.720001	TEMPESTX_20200501_SALT		2.8	-0.537	
920	2020-05-03 21:03:14	920	4	2.120000	TEMPESTX_20200501_SALT		2.7	-0.537	
921	2020-05-03 21:06:45	921	1	7.150000	TEMPESTX_20200501_SALT		2.6	-0.537	
922	2020-05-03 21:10:17	922	2	4.600000	TEMPESTX_20200501_SALT		2.8	-0.537	
923	2020-05-03 21:13:47	923	3	43.099998	TEMPESTX_20200501_SALT		2.8	-0.537	
924	2020-05-03 21:17:17	924	4	2.090000	TEMPESTX_20200501_SALT		2.7	-0.537	
925	2020-05-03 21:20:49	925	1	8.690000	TEMPESTX_20200501_SALT		2.6	-0.537	
926	2020-05-03 21:24:22	926	2	3.920000	TEMPESTX_20200501_SALT		2.8	-0.537	
927	2020-05-03 21:27:52	927	3	50.549999	TEMPESTX_20200501_SALT		2.8	-0.537	
928	2020-05-03 21:31:22	928	4	2.090000	TEMPESTX_20200501_SALT		2.7	-0.537	
929	2020-05-03 21:34:57	929	1	4.830000	TEMPESTX_20200501_SALT		2.6	-0.537	
930	2020-05-03 21:38:29	930	2	5.600000	TEMPESTX_20200501_SALT		2.8	-0.537	
931	2020-05-03 21:42:01	931	3	33.209999	TEMPESTX_20200501_SALT		2.8	-0.537	
932	2020-05-03 21:45:34	932	4	0.220000	TEMPESTX_20200501_SALT		2.7	-0.537	
933	2020-05-03 21:49:06	933	1	-0.990000	TEMPESTX_20200501_SALT		2.6	-0.537	
934	2020-05-03 21:52:40	934	2	1.900000	TEMPESTX_20200501_SALT		2.8	-0.537	
935	2020-05-03 21:56:11	935	3	1.970000	TEMPESTX_20200501_SALT		2.8	-0.537	
936	2020-05-03 21:59:43	936	4	0.500000	TEMPESTX_20200501_SALT		2.7	-0.537	
937	2020-05-03 22:03:14	937	1	1.030000	TEMPESTX_20200501_SALT		2.6	-0.537	
938	2020-05-03 22:06:45	938	2	1.680000	TEMPESTX_20200501_SALT		2.8	-0.537	
939	2020-05-03 22:10:16	939	3	-0.680000	TEMPESTX_20200501_SALT		2.871	-0.537	
940	2020-05-03 22:13:48	940	4	0.720000	TEMPESTX_20200501_SALT		2.7	-0.537	
941	2020-05-03 22:17:23	941	1	0.760000	TEMPESTX_20200501_SALT		2.6	-0.537	
942	2020-05-03 22:20:53	942	2	0.810000	TEMPESTX_20200501_SALT		2.8	-0.537	
943	2020-05-03 22:24:24	943	3	-0.770000	TEMPESTX_20200501_SALT		2.845	-0.537	
944	2020-05-03 22:27:57	944	4	0.190000	TEMPESTX_20200501_SALT		2.7	-0.537	
945	2020-05-03 22:31:29	945	1	0.410000	TEMPESTX_20200501_SALT		2.6	-0.537	
946	2020-05-03 22:34:58	946	2	0.670000	TEMPESTX_20200501_SALT		2.8	-0.537	
947	2020-05-03 22:38:27	947	3	0.230000	TEMPESTX_20200501_SALT		2.871	-0.537	
948	2020-05-03 22:41:58	948	4	0.160000	TEMPESTX_20200501_SALT		2.7	-0.537	
949	2020-05-03 22:45:31	949	1	0.500000	TEMPESTX_20200501_SALT		2.6	-0.537	
950	2020-05-03 22:49:04	950	2	0.250000	TEMPESTX_20200501_SALT		2.8	-0.537	
951	2020-05-03 22:52:34	951	3	0.480000	TEMPESTX_20200501_SALT		2.849	-0.537	
952	2020-05-03 22:56:06	952	4	0.230000	TEMPESTX_20200501_SALT		2.7	-0.537	
953	2020-05-03 22:59:37	953	1	0.240000	TEMPESTX_20200501_SALT		2.6	-0.537	
954	2020-05-03 23:03:09	954	2	0.220000	TEMPESTX_20200501_SALT		2.8	-0.537	
955	2020-05-03 23:06:39	955	3	1.310000	TEMPESTX_20200501_SALT		2.875	-0.537	
956	2020-05-03 23:10:10	956	4	0.160000	TEMPESTX_20200501_SALT		2.7	-0.537	
957	2020-05-03 23:13:41	957	1	0.310000	TEMPESTX_20200501_SALT		2.6	-0.537	
958	2020-05-03 23:17:14	958	2	0.260000	TEMPESTX_20200501_SALT		2.8	-0.537	
959	2020-05-03 23:20:43	959	3	-0.100000	TEMPESTX_20200501_SALT		2.9	-0.537	
960	2020-05-03 23:24:15	960	4	0.400000	TEMPESTX_20200501_SALT		2.7	-0.537	
961	2020-05-03 23:27:50	961	1	0.210000	TEMPESTX_20200501_SALT		2.6	-0.537	
962	2020-05-03 23:31:20	962	2	0.310000	TEMPESTX_20200501_SALT		2.8	-0.537	
963	2020-05-03 23:34:49	963	3	-0.430000	TEMPESTX_20200501_SALT		2.831	-0.537	
964	2020-05-03 23:38:23	964	4	0.120000	TEMPESTX_20200501_SALT		2.7	-0.537	
965	2020-05-03 23:41:55	965	1	0.630000	TEMPESTX_20200501_SALT		2.6	-0.537	
966	2020-05-03 23:45:28	966	2	0.370000	TEMPESTX_20200501_SALT		2.8	-0.537	
967	2020-05-03 23:48:57	967	3	-0.600000	TEMPESTX_20200501_SALT		2.9	-0.537	
968	2020-05-03 23:52:31	968	4	0.190000	TEMPESTX_20200501_SALT		2.7	-0.537	
969	2020-05-03 23:56:02	969	1	0.290000	TEMPESTX_20200501_SALT		2.6	-0.537	
970	2020-05-03 23:59:34	970	2	0.310000	TEMPESTX_20200501_SALT		2.818	-0.537	
971	2020-05-04 00:03:06	971	3	0.390000	TEMPESTX_20200501_SALT		2.9	-0.537	
972	2020-05-04 00:06:36	972	4	0.150000	TEMPESTX_20200501_SALT		2.7	-0.537	
973	2020-05-04 00:10:08	973	1	0.140000	TEMPESTX_20200501_SALT		2.6	-0.537	
974	2020-05-04 00:13:40	974	2	0.300000	TEMPESTX_20200501_SALT		2.804	166482	
975	2020-05-04 00:17:13	975	3	-0.090000	TEMPESTX_20200501_SALT		2.9	-0.537	
976	2020-05-04 00:20:45	976	4	0.220000	TEMPESTX_20200501_SALT		2.7	-0.537	
977	2020-05-04 00:24:16	977	1	0.030000	TEMPESTX_20200501_SALT		2.6	-0.537	
978	2020-05-04 00:27:49	978	2	0.270000	TEMPESTX_20200501_SALT		2.853	-0.537	
979	2020-05-04 00:31:22	979	3	0.160000	TEMPESTX_20200501_SALT		2.865	-0.537	
980	2020-05-04 00:34:54	980	4	0.190000	TEMPESTX_20200501_SALT		2.7	-0.537	
981	2020-05-04 00:38:28	981	1	0.400000	TEMPESTX_20200501_SALT		2.6	-0.537	
982	2020-05-04 00:41:57	982	2	0.260000	TEMPESTX_20200501_SALT		2.853	-0.537	
983	2020-05-04 00:45:26	983	3	0.270000	TEMPESTX_20200501_SALT		2.9	-0.537	
984	2020-05-04 00:48:57	984	4	0.260000	TEMPESTX_20200501_SALT		2.7	-0.537	
985	2020-05-04 00:52:28	985	1	0.220000	TEMPESTX_20200501_SALT		2.6	-0.536	
986	2020-05-04 00:55:57	986	2	0.270000	TEMPESTX_20200501_SALT		2.851	-0.537	
987	2020-05-04 00:59:26	987	3	-0.230000	TEMPESTX_20200501_SALT		2.9	-0.537	
988	2020-05-04 01:03:00	988	4	0.100000	TEMPESTX_20200501_SALT		2.7	-0.536	
989	2020-05-04 01:06:32	989	1		TEMPESTX_20200501_SALT		2.6	-0.537	
990	2020-05-04 01:10:05	990	2	0.290000	TEMPESTX_20200501_SALT		2.855	-0.537	
991	2020-05-04 01:13:35	991	3	0.620000	TEMPESTX_20200501_SALT		2.9	-0.537	
992	2020-05-04 01:17:09	992	4	0.140000	TEMPESTX_20200501_SALT		2.7	-0.537	
993	2020-05-04 01:20:40	993	1	-0.040000	TEMPESTX_20200501_SALT		2.6	-0.537	
994	2020-05-04 01:24:12	994	2	0.310000	TEMPESTX_20200501_SALT		2.807	-0.537	
995	2020-05-04 01:27:41	995	3	-1.170000	TEMPESTX_20200501_SALT		2.9	-0.537	
996	2020-05-04 01:31:14	996	4	0.140000	TEMPESTX_20200501_SALT		2.7	-0.537	
997	2020-05-04 01:34:48	997	1	1.180000	TEMPESTX_20200501_SALT		2.6	-0.537	
998	2020-05-04 01:38:19	998	2	0.270000	TEMPESTX_20200501_SALT		2.847	-0.536	
999	2020-05-04 01:41:48	999	3		TEMPESTX_20200501_SALT		2.9	-0.536364	
1000	2020-05-04 01:45:22	1000	4	0.200000	TEMPESTX_20200501_SALT		2.7	-0.537	
1001	2020-05-04 01:48:54	1001	1	0.180000	TEMPESTX_20200501_SALT		2.6	-0.537	
1002	2020-05-04 01:52:27	1002	2	0.280000	TEMPESTX_20200501_SALT		2.847	-0.537	
1003	2020-05-04 01:55:56	1003	3	-0.890000	TEMPESTX_20200501_SALT		2.9	-0.537	
1004	2020-05-04 01:59:30	1004	4	0.200000	TEMPESTX_20200501_SALT		2.7	-0.536	
1005	2020-05-04 02:03:02	1005	1	0.470000	TEMPESTX_20200501_SALT		2.6	-0.537	
1006	2020-05-04 02:06:35	1006	2	0.290000	TEMPESTX_20200501_SALT		2.891	-0.537	
1007	2020-05-04 02:10:08	1007	3	0.460000	TEMPESTX_20200501_SALT		2.9	-0.537	
1008	2020-05-04 02:13:39	1008	4	0.190000	TEMPESTX_20200501_SALT		2.7	-0.537	
1009	2020-05-04 02:17:10	1009	1	0.320000	TEMPESTX_20200501_SALT		2.6	-0.536	
1010	2020-05-04 02:20:42	1010	2	0.370000	TEMPESTX_20200501_SALT		2.845	-0.537	
1011	2020-05-04 02:24:11	1011	3	-0.160000	TEMPESTX_20200501_SALT		2.9	-0.537	
1012	2020-05-04 02:27:45	1012	4	0.320000	TEMPESTX_20200501_SALT		2.7	-0.537	
1013	2020-05-04 02:31:16	1013	1	0.460000	TEMPESTX_20200501_SALT		2.6	-0.536	
1014	2020-05-04 02:34:49	1014	2	0.310000	TEMPESTX_20200501_SALT		2.875	-0.537	
1015	2020-05-04 02:38:22	1015	3	-0.540000	TEMPESTX_20200501_SALT		2.9	-0.537	
1016	2020-05-04 02:41:55	1016	4	0.400000	TEMPESTX_20200501_SALT		2.7	-0.537	
1017	2020-05-04 02:45:27	1017	1	0.620000	TEMPESTX_20200501_SALT		2.6	-0.537	
1018	2020-05-04 02:48:57	1018	2	0.330000	TEMPESTX_20200501_SALT		2.882	-0.537	
1019	2020-05-04 02:52:30	1019	3	0.530000	TEMPESTX_20200501_SALT		2.9	-0.536	
1020	2020-05-04 02:56:04	1020	4	0.360000	TEMPESTX_20200501_SALT		2.7	-0.537	
1021	2020-05-04 02:59:35	1021	1	0.460000	TEMPESTX_20200501_SALT		2.6	-0.537	
1022	2020-05-04 03:03:05	1022	2	0.310000	TEMPESTX_20200501_SALT		2.9	-0.536	
1023	2020-05-04 03:06:35	1023	3	0.770000	TEMPESTX_20200501_SALT		2.9	-0.537	
1024	2020-05-04 03:10:08	1024	4	0.380000	TEMPESTX_20200501_SALT		2.7	-0.537	
1025	2020-05-04 03:13:39	1025	1	0.710000	TEMPESTX_20200501_SALT		2.6	-0.537	
1026	2020-05-04 03:17:08	1026	2	0.480000	TEMPESTX_20200501_SALT		2.9	-0.537	
1027	2020-05-04 03:20:38	1027	3	1.660000	TEMPESTX_20200501_SALT		2.9	-0.537	
1028	2020-05-04 03:24:11	1028	4	0.470000	TEMPESTX_20200501_SALT		2.7	-0.537	
1029	2020-05-04 03:27:42	1029	1	1.950000	TEMPESTX_20200501_SALT		2.6	-0.537	
1030	2020-05-04 03:31:13	1030	2	0.400000	TEMPESTX_20200501_SALT		2.9	-0.537	
1031	2020-05-04 03:34:42	1031	3	0.700000	TEMPESTX_20200501_SALT		2.9	-0.537	
1032	2020-05-04 03:38:16	1032	4	0.460000	TEMPESTX_20200501_SALT		2.7	-0.537	
1033	2020-05-04 03:41:48	1033	1	1.030000	TEMPESTX_20200501_SALT		2.6	-0.537	
1034	2020-05-04 03:45:18	1034	2	0.360000	TEMPESTX_20200501_SALT		2.9	-0.537	
1035	2020-05-04 03:48:51	1035	3	0.190000	TEMPESTX_20200501_SALT		2.9	-0.536	
1036	2020-05-04 03:52:23	1036	4	0.330000	TEMPESTX_20200501_SALT		2.7	-0.537	
1037	2020-05-04 03:55:54	1037	1	0.900000	TEMPESTX_20200501_SALT		2.6	-0.537	
1038	2020-05-04 03:59:24	1038	2	0.490000	TEMPESTX_20200501_SALT		2.9	-0.537	
1039	2020-05-04 04:02:53	1039	3	-1.340000	TEMPESTX_20200501_SALT		2.9	-0.537	
1040	2020-05-04 04:06:25	1040	4	0.380000	TEMPESTX_20200501_SALT		2.7	-0.537	
1041	2020-05-04 04:10:00	1041	1	1.380000	TEMPESTX_20200501_SALT		2.6	-0.537	
1042	2020-05-04 04:13:30	1042	2	0.650000	TEMPESTX_20200501_SALT		2.9	-0.536	
1043	2020-05-04 04:16:59	1043	3	0.530000	TEMPESTX_20200501_SALT		2.9	-0.537	
1044	2020-05-04 04:20:29	1044	4	0.380000	TEMPESTX_20200501_SALT		2.7	-0.537	
1045	2020-05-04 04:24:00	1045	1	1.180000	TEMPESTX_20200501_SALT		2.6	-0.536	
1046	2020-05-04 04:27:31	1046	2	0.550000	TEMPESTX_20200501_SALT		2.9	-0.537	
1047	2020-05-04 04:31:00	1047	3	-0.030000	TEMPESTX_20200501_SALT		2.9	-0.537	
1048	2020-05-04 04:34:32	1048	4	0.410000	TEMPESTX_20200501_SALT		2.7	-0.537	
1049	2020-05-04 04:38:07	1049	1	1.290000	TEMPESTX_20200501_SALT		2.6	-0.537	
1050	2020-05-04 04:41:37	1050	2	0.490000	TEMPESTX_20200501_SALT		2.9	-0.537	
1051	2020-05-04 04:45:10	1051	3	1.680000	TEMPESTX_20200501_SALT		2.9	-0.537	
1052	2020-05-04 04:48:44	1052	4	0.460000	TEMPESTX_20200501_SALT		2.7	-0.537	
1053	2020-05-04 04:52:19	1053	1	0.880000	TEMPESTX_20200501_SALT		2.6	-0.536	
1054	2020-05-04 04:55:49	1054	2	0.550000	TEMPESTX_20200501_SALT		2.9	-0.537	
1055	2020-05-04 04:59:22	1055	3	0.440000	TEMPESTX_20200501_SALT		2.9	-0.537	
1056	2020-05-04 05:02:53	1056	4	0.430000	TEMPESTX_20200501_SALT		2.7	-0.537	
1057	2020-05-04 05:06:24	1057	1	0.800000	TEMPESTX_20200501_SALT		2.6	-0.537	
1058	2020-05-04 05:09:54	1058	2	0.520000	TEMPESTX_20200501_SALT		2.9	-0.537	
1059	2020-05-04 05:13:27	1059	3	0.770000	TEMPESTX_20200501_SALT		2.9	-0.537	
1060	2020-05-04 05:17:01	1060	4	0.420000	TEMPESTX_20200501_SALT		2.7	-0.537	
1061	2020-05-04 05:20:32	1061	1	0.700000	TEMPESTX_20200501_SALT		2.6	-0.537	
1062	2020-05-04 05:24:05	1062	2	0.590000	TEMPESTX_20200501_SALT		2.9	-0.537	
1063	2020-05-04 05:27:34	1063	3	2.110000	TEMPESTX_20200501_SALT		2.9	-0.537	
1064	2020-05-04 05:31:07	1064	4	0.470000	TEMPESTX_20200501_SALT		2.7	-0.537	
1065	2020-05-04 05:34:38	1065	1	0.550000	TEMPESTX_20200501_SALT		2.6	-0.537	
1066	2020-05-04 05:38:07	1066	2	1.250000	TEMPESTX_20200501_SALT		2.9	-0.537	
1067	2020-05-04 05:41:36	1067	3	0.190000	TEMPESTX_20200501_SALT		2.9	-0.537	
1068	2020-05-04 05:45:07	1068	4	0.540000	TEMPESTX_20200501_SALT		2.7	-0.537	
1069	2020-05-04 05:48:38	1069	1	0.850000	TEMPESTX_20200501_SALT		2.6	-0.537	
1070	2020-05-04 05:52:07	1070	2	1.040000	TEMPESTX_20200501_SALT		2.9	-0.537	
1071	2020-05-04 05:55:36	1071	3	0.380000	TEMPESTX_20200501_SALT		2.9	-0.537	
1072	2020-05-04 05:59:10	1072	4	0.480000	TEMPESTX_20200501_SALT		2.7	-0.537	
1073	2020-05-04 06:02:45	1073	1	0.780000	TEMPESTX_20200501_SALT		2.6	-0.537	
1074	2020-05-04 06:06:15	1074	2	0.900000	TEMPESTX_20200501_SALT		2.9	-0.537	
1075	2020-05-04 06:09:48	1075	3	0.390000	TEMPESTX_20200501_SALT		2.9	-0.537	
1076	2020-05-04 06:13:19	1076	4	0.540000	TEMPESTX_20200501_SALT		2.7	-0.537	
1077	2020-05-04 06:16:55	1077	1	0.920000	TEMPESTX_20200501_SALT		2.6	-0.537	
1078	2020-05-04 06:20:24	1078	2	0.930000	TEMPESTX_20200501_SALT		2.9	-0.537	
1079	2020-05-04 06:23:53	1079	3	0.550000	TEMPESTX_20200501_SALT		2.9	-0.537	
1080	2020-05-04 06:27:24	1080	4	0.590000	TEMPESTX_20200501_SALT		2.7	-0.537	
1081	2020-05-04 06:30:59	1081	1	0.730000	TEMPESTX_20200501_SALT		2.6	-0.537	
1082	2020-05-04 06:34:28	1082	2	0.870000	TEMPESTX_20200501_SALT		2.9	-0.537	
1083	2020-05-04 06:37:57	1083	3	0.310000	TEMPESTX_20200501_SALT		2.9	-0.537	
1084	2020-05-04 06:41:28	1084	4	0.580000	TEMPESTX_20200501_SALT		2.7	-0.537	
1085	2020-05-04 06:45:03	1085	1	1.580000	TEMPESTX_20200501_SALT		2.6	-0.537	
1086	2020-05-04 06:48:33	1086	2	0.850000	TEMPESTX_20200501_SALT		2.9	-0.537	
1087	2020-05-04 06:52:02	1087	3	0.660000	TEMPESTX_20200501_SALT		2.9	-0.537	
1088	2020-05-04 06:55:36	1088	4	0.640000	TEMPESTX_20200501_SALT		2.7	-0.537	
1089	2020-05-04 06:59:07	1089	1	0.870000	TEMPESTX_20200501_SALT		2.6	-0.537	
1090	2020-05-04 07:02:36	1090	2	0.860000	TEMPESTX_20200501_SALT		2.9	-0.537	
1091	2020-05-04 07:06:05	1091	3	0.490000	TEMPESTX_20200501_SALT		2.9	-0.537	
1092	2020-05-04 07:09:39	1092	4	0.650000	TEMPESTX_20200501_SALT		2.7	-0.537	
1093	2020-05-04 07:13:14	1093	1	1.460000	TEMPESTX_20200501_SALT		2.6	-0.537	
1094	2020-05-04 07:16:45	1094	2	0.870000	TEMPESTX_20200501_SALT		2.9	-0.537	
1095	2020-05-04 07:20:14	1095	3	0.720000	TEMPESTX_20200501_SALT		2.9	-0.537	
1096	2020-05-04 07:23:48	1096	4	0.640000	TEMPESTX_20200501_SALT		2.7	-0.537	
1097	2020-05-04 07:27:19	1097	1	1.100000	TEMPESTX_20200501_SALT		2.6	-0.537	
1098	2020-05-04 07:30:50	1098	2	0.840000	TEMPESTX_20200501_SALT		2.9	-0.537	
1099	2020-05-04 07:34:23	1099	3	0.800000	TEMPESTX_20200501_SALT		2.9	-0.537	
1100	2020-05-04 07:37:57	1100	4	0.710000	TEMPESTX_20200501_SALT		2.7	-0.537	
1101	2020-05-04 07:41:28	1101	1	0.990000	TEMPESTX_20200501_SALT		2.6	-0.537	
1102	2020-05-04 07:44:58	1102	2	0.820000	TEMPESTX_20200501_SALT		2.9	-0.537	
1103	2020-05-04 07:48:27	1103	3	0.600000	TEMPESTX_20200501_SALT		2.9	-0.537	
1104	2020-05-04 07:51:58	1104	4	0.730000	TEMPESTX_20200501_SALT		2.7	-0.537	
1105	2020-05-04 07:55:29	1105	1	1.440000	TEMPESTX_20200501_SALT		2.6	-0.537	
1106	2020-05-04 07:59:00	1106	2	0.900000	TEMPESTX_20200501_SALT		2.9	-0.537	
1107	2020-05-04 08:02:29	1107	3	0.130000	TEMPESTX_20200501_SALT		2.9	-0.537	
1108	2020-05-04 08:06:01	1108	4	0.870000	TEMPESTX_20200501_SALT		2.7	-0.537	
