"Plot Title: HSLE"
"#","Date Time, GMT-04:00","Low Range, μS/cm (LGR S/N: 20370966_duplicate_duplicate_duplicate_duplicate_duplicate_duplicate, SEN S/N: 20370966)","High Range, μS/cm (LGR S/N: 20370966_duplicate_duplicate_duplicate_duplicate_duplicate_duplicate, SEN S/N: 20370966)","Temp, °C (LGR S/N: 20370966_duplicate_duplicate_duplicate_duplicate_duplicate_duplicate, SEN S/N: 20370966)","Coupler Detached (LGR S/N: 20370966)","Coupler Attached (LGR S/N: 20370966)","Stopped (LGR S/N: 20370966)","End Of File (LGR S/N: 20370966)","Coupler Detached (LGR S/N: 20370966)","Coupler Attached (LGR S/N: 20370966)","Stopped (LGR S/N: 20370966)","End Of File (LGR S/N: 20370966)","Stopped (LGR S/N: 20370966)","End Of File (LGR S/N: 20370966)"
5970,03/18/19 03:23:57 PM,1409.6,1357.6,7.35,,,,,,,,,,
5971,03/18/19 03:53:57 PM,1409.1,1357.0,7.34,,,,,,,,,,
5972,03/18/19 04:23:57 PM,1408.2,1356.4,7.33,,,,,,,,,,
5973,03/18/19 04:53:57 PM,1408.2,1355.8,7.33,,,,,,,,,,
5974,03/18/19 05:23:57 PM,1407.7,1355.8,7.32,,,,,,,,,,
5975,03/18/19 05:53:57 PM,1407.7,1354.6,7.32,,,,,,,,,,
5976,03/18/19 06:23:57 PM,1406.7,1354.0,7.31,,,,,,,,,,
5977,03/18/19 06:53:57 PM,1406.2,1353.4,7.31,,,,,,,,,,
5978,03/18/19 07:23:57 PM,1406.2,1353.4,7.31,,,,,,,,,,
5979,03/18/19 07:53:57 PM,1406.2,1352.8,7.29,,,,,,,,,,
5980,03/18/19 08:23:57 PM,1405.8,1353.4,7.29,,,,,,,,,,
5981,03/18/19 08:53:57 PM,1405.8,1352.8,7.29,,,,,,,,,,
5982,03/18/19 09:23:57 PM,1405.3,1352.2,7.29,,,,,,,,,,
5983,03/18/19 09:53:57 PM,1404.8,1352.2,7.29,,,,,,,,,,
5984,03/18/19 10:23:57 PM,1404.8,1351.6,7.28,,,,,,,,,,
5985,03/18/19 10:53:57 PM,1404.8,1352.2,7.28,,,,,,,,,,
5986,03/18/19 11:23:57 PM,1404.8,1351.0,7.28,,,,,,,,,,
5987,03/18/19 11:53:57 PM,1404.3,1351.0,7.28,,,,,,,,,,
5988,03/19/19 12:23:57 AM,1404.3,1351.0,7.28,,,,,,,,,,
5989,03/19/19 12:53:57 AM,1404.3,1350.4,7.28,,,,,,,,,,
5990,03/19/19 01:23:57 AM,1404.3,1350.4,7.28,,,,,,,,,,
5991,03/19/19 01:53:57 AM,1403.4,1350.4,7.27,,,,,,,,,,
5992,03/19/19 02:23:57 AM,1403.4,1350.4,7.27,,,,,,,,,,
5993,03/19/19 02:53:57 AM,1403.4,1349.8,7.28,,,,,,,,,,
5994,03/19/19 03:23:57 AM,1402.9,1349.2,7.27,,,,,,,,,,
5995,03/19/19 03:53:57 AM,1402.9,1349.2,7.27,,,,,,,,,,
5996,03/19/19 04:23:57 AM,1402.9,1348.6,7.27,,,,,,,,,,
5997,03/19/19 04:53:57 AM,1402.4,1349.2,7.27,,,,,,,,,,
5998,03/19/19 05:23:57 AM,1401.9,1348.6,7.26,,,,,,,,,,
5999,03/19/19 05:53:57 AM,1401.4,1347.4,7.25,,,,,,,,,,
6000,03/19/19 06:23:57 AM,1400.5,1347.4,7.25,,,,,,,,,,
6001,03/19/19 06:53:57 AM,1400.5,1347.4,7.25,,,,,,,,,,
6002,03/19/19 07:23:57 AM,1400.0,1346.2,7.24,,,,,,,,,,
6003,03/19/19 07:53:57 AM,1399.5,1345.6,7.22,,,,,,,,,,
6004,03/19/19 08:23:57 AM,1399.5,1345.0,7.24,,,,,,,,,,
6005,03/19/19 08:53:57 AM,1398.1,1343.8,7.20,,,,,,,,,,
6006,03/19/19 09:23:57 AM,1396.1,1342.0,7.18,,,,,,,,,,
6007,03/19/19 09:53:57 AM,1395.6,1340.8,7.18,,,,,,,,,,
6008,03/19/19 10:23:57 AM,1395.2,1340.8,7.18,,,,,,,,,,
6009,03/19/19 10:53:57 AM,1395.2,1339.6,7.16,,,,,,,,,,
6010,03/19/19 11:23:57 AM,1394.2,1339.0,7.15,,,,,,,,,,
6011,03/19/19 11:53:57 AM,1393.7,1338.4,7.16,,,,,,,,,,
6012,03/19/19 12:23:57 PM,1393.7,1338.4,7.15,,,,,,,,,,
6013,03/19/19 12:53:57 PM,1393.2,1337.8,7.13,,,,,,,,,,
6014,03/19/19 01:23:57 PM,1393.2,1337.8,7.15,,,,,,,,,,
6015,03/19/19 01:53:57 PM,1393.2,1337.8,7.15,,,,,,,,,,
6016,03/19/19 02:23:57 PM,1393.2,1337.2,7.14,,,,,,,,,,
6017,03/19/19 02:53:57 PM,1393.2,1337.2,7.14,,,,,,,,,,
6018,03/19/19 03:23:57 PM,1392.7,1337.2,7.13,,,,,,,,,,
6019,03/19/19 03:53:57 PM,1392.3,1336.6,7.14,,,,,,,,,,
6020,03/19/19 04:23:57 PM,1391.8,1336.0,7.14,,,,,,,,,,
6021,03/19/19 04:53:57 PM,1392.7,1337.2,7.14,,,,,,,,,,
6022,03/19/19 05:23:57 PM,1392.7,1337.8,7.14,,,,,,,,,,
6023,03/19/19 05:53:57 PM,1391.8,1337.2,7.12,,,,,,,,,,
6024,03/19/19 06:23:57 PM,1392.3,1337.2,7.12,,,,,,,,,,
6025,03/19/19 06:53:57 PM,1391.8,1336.0,7.12,,,,,,,,,,
6026,03/19/19 07:23:57 PM,1391.3,1335.4,7.10,,,,,,,,,,
6027,03/19/19 07:53:57 PM,1390.8,1334.8,7.12,,,,,,,,,,
6028,03/19/19 08:23:57 PM,1389.4,1334.2,7.09,,,,,,,,,,
6029,03/19/19 08:53:57 PM,1389.4,1334.2,7.09,,,,,,,,,,
6030,03/19/19 09:23:57 PM,1390.3,1334.8,7.10,,,,,,,,,,
6031,03/19/19 09:53:57 PM,1390.3,1334.2,7.08,,,,,,,,,,
6032,03/19/19 10:23:57 PM,1390.3,1334.8,7.10,,,,,,,,,,
6033,03/19/19 10:53:57 PM,1389.9,1334.2,7.08,,,,,,,,,,
6034,03/19/19 11:23:57 PM,1389.4,1334.2,7.10,,,,,,,,,,
6035,03/19/19 11:53:57 PM,1388.9,1333.6,7.10,,,,,,,,,,
6036,03/20/19 12:23:57 AM,1388.9,1332.4,7.10,,,,,,,,,,
6037,03/20/19 12:53:57 AM,1388.9,1333.6,7.09,,,,,,,,,,
6038,03/20/19 01:23:57 AM,1387.4,1331.8,7.09,,,,,,,,,,
6039,03/20/19 01:53:57 AM,1387.0,1331.2,7.08,,,,,,,,,,
6040,03/20/19 02:23:57 AM,1386.0,1330.6,7.08,,,,,,,,,,
6041,03/20/19 02:53:57 AM,1385.5,1328.8,7.08,,,,,,,,,,
6042,03/20/19 03:23:57 AM,1384.6,1328.8,7.07,,,,,,,,,,
6043,03/20/19 03:53:57 AM,1383.1,1327.0,7.07,,,,,,,,,,
6044,03/20/19 04:23:57 AM,1382.2,1325.8,7.06,,,,,,,,,,
6045,03/20/19 04:53:57 AM,1381.7,1325.2,7.05,,,,,,,,,,
6046,03/20/19 05:23:57 AM,1382.2,1325.8,7.05,,,,,,,,,,
6047,03/20/19 05:53:57 AM,1381.7,1325.8,7.03,,,,,,,,,,
6048,03/20/19 06:23:57 AM,1381.2,1324.0,7.01,,,,,,,,,,
6049,03/20/19 06:53:57 AM,1379.3,1322.3,7.01,,,,,,,,,,
6050,03/20/19 07:23:57 AM,1378.3,1322.3,7.01,,,,,,,,,,
6051,03/20/19 07:53:57 AM,1378.3,1321.7,7.00,,,,,,,,,,
6052,03/20/19 08:23:57 AM,1378.3,1321.1,7.00,,,,,,,,,,
6053,03/20/19 08:53:57 AM,1377.8,1319.9,7.00,,,,,,,,,,
6054,03/20/19 09:23:57 AM,1376.9,1319.9,6.99,,,,,,,,,,
6055,03/20/19 09:53:57 AM,1376.9,1319.9,6.99,,,,,,,,,,
6056,03/20/19 10:23:57 AM,1376.4,1318.7,6.99,,,,,,,,,,
6057,03/20/19 10:53:57 AM,1376.9,1319.3,6.99,,,,,,,,,,
6058,03/20/19 11:23:57 AM,1376.9,1319.3,7.00,,,,,,,,,,
6059,03/20/19 11:53:57 AM,1376.9,1320.5,7.00,,,,,,,,,,
6060,03/20/19 12:23:57 PM,1377.3,1320.5,7.00,,,,,,,,,,
6061,03/20/19 12:53:57 PM,1375.9,1318.1,7.00,,,,,,,,,,
6062,03/20/19 01:23:57 PM,1375.9,1318.1,6.99,,,,,,,,,,
6063,03/20/19 01:53:57 PM,1376.4,1318.7,7.00,,,,,,,,,,
6064,03/20/19 02:23:57 PM,1376.4,1319.3,7.00,,,,,,,,,,
6065,03/20/19 02:53:57 PM,1374.9,1318.1,6.99,,,,,,,,,,
6066,03/20/19 03:23:57 PM,1375.9,1318.1,6.97,,,,,,,,,,
6067,03/20/19 03:53:57 PM,1376.9,1319.3,6.99,,,,,,,,,,
6068,03/20/19 04:23:57 PM,1376.4,1319.3,6.97,,,,,,,,,,
6069,03/20/19 04:53:57 PM,1376.4,1319.3,6.99,,,,,,,,,,
6070,03/20/19 05:23:57 PM,1376.4,1318.7,6.97,,,,,,,,,,
6071,03/20/19 05:53:57 PM,1376.4,1318.1,6.97,,,,,,,,,,
6072,03/20/19 06:23:57 PM,1375.9,1318.7,6.96,,,,,,,,,,
6073,03/20/19 06:53:57 PM,1375.9,1318.1,6.96,,,,,,,,,,
6074,03/20/19 07:23:57 PM,1375.9,1318.1,6.97,,,,,,,,,,
6075,03/20/19 07:53:57 PM,1375.9,1317.5,6.96,,,,,,,,,,
6076,03/20/19 08:23:57 PM,1374.9,1317.5,6.96,,,,,,,,,,
6077,03/20/19 08:53:57 PM,1374.9,1317.5,6.97,,,,,,,,,,
6078,03/20/19 09:23:57 PM,1374.9,1317.5,6.95,,,,,,,,,,
6079,03/20/19 09:53:57 PM,1375.9,1317.5,6.96,,,,,,,,,,
6080,03/20/19 10:23:57 PM,1375.9,1318.1,6.97,,,,,,,,,,
6081,03/20/19 10:53:57 PM,1375.9,1318.1,6.99,,,,,,,,,,
6082,03/20/19 11:23:57 PM,1375.9,1317.5,6.97,,,,,,,,,,
6083,03/20/19 11:53:57 PM,1374.9,1318.1,6.97,,,,,,,,,,
6084,03/21/19 12:23:57 AM,1375.9,1317.5,6.97,,,,,,,,,,
6085,03/21/19 12:53:57 AM,1374.9,1318.1,6.99,,,,,,,,,,
6086,03/21/19 01:23:57 AM,1375.9,1318.1,6.99,,,,,,,,,,
6087,03/21/19 01:53:57 AM,1375.9,1317.5,6.99,,,,,,,,,,
6088,03/21/19 02:23:57 AM,1375.9,1317.5,6.99,,,,,,,,,,
6089,03/21/19 02:53:57 AM,1375.9,1318.1,7.00,,,,,,,,,,
6090,03/21/19 03:23:57 AM,1375.4,1317.5,7.00,,,,,,,,,,
6091,03/21/19 03:53:57 AM,1375.9,1317.5,7.00,,,,,,,,,,
6092,03/21/19 04:23:57 AM,1375.9,1317.5,7.00,,,,,,,,,,
6093,03/21/19 04:53:57 AM,1376.4,1319.3,7.02,,,,,,,,,,
6094,03/21/19 05:23:57 AM,1376.4,1318.7,7.02,,,,,,,,,,
6095,03/21/19 05:53:57 AM,1376.4,1319.3,7.05,,,,,,,,,,
6096,03/21/19 06:23:57 AM,1376.4,1319.3,7.05,,,,,,,,,,
6097,03/21/19 06:53:57 AM,1376.9,1319.3,7.05,,,,,,,,,,
6098,03/21/19 07:23:57 AM,1376.9,1319.3,7.06,,,,,,,,,,
6099,03/21/19 07:53:57 AM,1377.3,1319.3,7.05,,,,,,,,,,
6100,03/21/19 08:23:57 AM,1377.8,1319.9,7.06,,,,,,,,,,
6101,03/21/19 08:53:57 AM,1377.3,1319.3,7.06,,,,,,,,,,
6102,03/21/19 09:23:57 AM,1376.9,1319.3,7.07,,,,,,,,,,
6103,03/21/19 09:53:57 AM,1376.9,1319.9,7.07,,,,,,,,,,
6104,03/21/19 10:23:57 AM,1376.9,1319.9,7.08,,,,,,,,,,
6105,03/21/19 10:53:57 AM,1376.9,1319.9,7.07,,,,,,,,,,
6106,03/21/19 11:23:57 AM,1376.9,1319.3,7.07,,,,,,,,,,
6107,03/21/19 11:53:57 AM,1376.9,1319.3,7.08,,,,,,,,,,
6108,03/21/19 12:23:57 PM,1376.9,1319.3,7.07,,,,,,,,,,
6109,03/21/19 12:53:57 PM,1376.9,1319.3,7.09,,,,,,,,,,
6110,03/21/19 01:23:57 PM,1376.9,1319.3,7.07,,,,,,,,,,
6111,03/21/19 01:53:57 PM,1376.9,1319.3,7.09,,,,,,,,,,
6112,03/21/19 02:23:57 PM,1376.4,1319.9,7.09,,,,,,,,,,
6113,03/21/19 02:53:57 PM,1376.4,1319.3,7.08,,,,,,,,,,
6114,03/21/19 03:23:57 PM,1376.4,1319.3,7.09,,,,,,,,,,
6115,03/21/19 03:53:57 PM,1376.9,1319.3,7.10,,,,,,,,,,
6116,03/21/19 04:23:57 PM,1376.9,1319.9,7.10,,,,,,,,,,
6117,03/21/19 04:53:57 PM,1376.9,1319.3,7.10,,,,,,,,,,
6118,03/21/19 05:23:57 PM,1376.4,1319.3,7.10,,,,,,,,,,
6119,03/21/19 05:53:57 PM,1376.4,1319.3,7.10,,,,,,,,,,
6120,03/21/19 06:23:57 PM,1376.4,1319.3,7.10,,,,,,,,,,
6121,03/21/19 06:53:57 PM,1376.4,1319.3,7.12,,,,,,,,,,
6122,03/21/19 07:23:57 PM,1376.4,1319.3,7.09,,,,,,,,,,
6123,03/21/19 07:53:57 PM,1376.4,1319.3,7.10,,,,,,,,,,
6124,03/21/19 08:23:57 PM,1376.4,1319.3,7.12,,,,,,,,,,
6125,03/21/19 08:53:57 PM,1375.9,1318.7,7.12,,,,,,,,,,
6126,03/21/19 09:23:57 PM,1376.4,1318.7,7.12,,,,,,,,,,
6127,03/21/19 09:53:57 PM,1376.4,1318.7,7.13,,,,,,,,,,
6128,03/21/19 10:23:57 PM,1375.9,1318.7,7.12,,,,,,,,,,
6129,03/21/19 10:53:57 PM,1376.4,1318.7,7.14,,,,,,,,,,
6130,03/21/19 11:23:57 PM,1375.9,1318.7,7.14,,,,,,,,,,
6131,03/21/19 11:53:57 PM,1376.4,1318.7,7.14,,,,,,,,,,
6132,03/22/19 12:23:57 AM,1376.4,1319.3,7.14,,,,,,,,,,
6133,03/22/19 12:53:57 AM,1376.4,1319.3,7.14,,,,,,,,,,
6134,03/22/19 01:23:57 AM,1376.4,1319.3,7.14,,,,,,,,,,
6135,03/22/19 01:53:57 AM,1376.4,1319.3,7.14,,,,,,,,,,
6136,03/22/19 02:23:57 AM,1376.4,1319.3,7.15,,,,,,,,,,
6137,03/22/19 02:53:57 AM,1376.4,1319.3,7.16,,,,,,,,,,
6138,03/22/19 03:23:57 AM,1376.4,1318.7,7.16,,,,,,,,,,
6139,03/22/19 03:53:57 AM,1376.4,1319.3,7.16,,,,,,,,,,
6140,03/22/19 04:23:57 AM,1376.4,1319.3,7.18,,,,,,,,,,
6141,03/22/19 04:53:57 AM,1376.4,1319.3,7.18,,,,,,,,,,
6142,03/22/19 05:23:57 AM,1376.4,1319.3,7.18,,,,,,,,,,
6143,03/22/19 05:53:57 AM,1376.4,1318.7,7.19,,,,,,,,,,
6144,03/22/19 06:23:57 AM,1375.9,1318.7,7.19,,,,,,,,,,
6145,03/22/19 06:53:57 AM,1375.9,1317.5,7.19,,,,,,,,,,
6146,03/22/19 07:23:57 AM,1374.9,1318.1,7.20,,,,,,,,,,
6147,03/22/19 07:53:57 AM,1374.9,1317.5,7.20,,,,,,,,,,
6148,03/22/19 08:23:57 AM,1374.4,1316.9,7.20,,,,,,,,,,
6149,03/22/19 08:53:57 AM,1374.4,1316.9,7.20,,,,,,,,,,
6150,03/22/19 09:23:57 AM,1374.4,1315.7,7.21,,,,,,,,,,
6151,03/22/19 09:53:57 AM,1374.4,1316.3,7.21,,,,,,,,,,
6152,03/22/19 10:23:57 AM,1374.0,1316.3,7.20,,,,,,,,,,
6153,03/22/19 10:53:57 AM,1374.0,1315.7,7.21,,,,,,,,,,
6154,03/22/19 11:23:57 AM,1374.0,1316.3,7.21,,,,,,,,,,
6155,03/22/19 11:53:57 AM,1374.4,1316.3,7.21,,,,,,,,,,
6156,03/22/19 12:23:57 PM,1374.4,1315.7,7.22,,,,,,,,,,
6157,03/22/19 12:53:57 PM,1374.4,1316.3,7.22,,,,,,,,,,
6158,03/22/19 01:23:57 PM,1374.0,1316.3,7.22,,,,,,,,,,
6159,03/22/19 01:53:57 PM,1374.0,1316.3,7.24,,,,,,,,,,
6160,03/22/19 02:23:57 PM,1374.0,1315.7,7.24,,,,,,,,,,
6161,03/22/19 02:53:57 PM,1374.0,1315.7,7.24,,,,,,,,,,
6162,03/22/19 03:23:57 PM,1374.0,1316.3,7.24,,,,,,,,,,
6163,03/22/19 03:53:57 PM,1374.0,1315.7,7.24,,,,,,,,,,
6164,03/22/19 04:23:57 PM,1373.5,1315.7,7.25,,,,,,,,,,
6165,03/22/19 04:53:57 PM,1374.0,1315.7,7.24,,,,,,,,,,
6166,03/22/19 05:23:57 PM,1373.5,1315.7,7.24,,,,,,,,,,
6167,03/22/19 05:53:57 PM,1373.5,1315.7,7.25,,,,,,,,,,
6168,03/22/19 06:23:57 PM,1373.5,1315.1,7.25,,,,,,,,,,
6169,03/22/19 06:53:57 PM,1373.0,1315.7,7.25,,,,,,,,,,
6170,03/22/19 07:23:57 PM,1373.0,1315.1,7.25,,,,,,,,,,
6171,03/22/19 07:53:57 PM,1373.0,1315.1,7.26,,,,,,,,,,
6172,03/22/19 08:23:57 PM,1373.0,1315.1,7.26,,,,,,,,,,
6173,03/22/19 08:53:57 PM,1372.5,1315.1,7.27,,,,,,,,,,
6174,03/22/19 09:23:57 PM,1372.5,1315.7,7.26,,,,,,,,,,
6175,03/22/19 09:53:57 PM,1373.0,1315.1,7.27,,,,,,,,,,
6176,03/22/19 10:23:57 PM,1372.5,1315.1,7.28,,,,,,,,,,
6177,03/22/19 10:53:57 PM,1372.5,1315.1,7.28,,,,,,,,,,
6178,03/22/19 11:23:57 PM,1373.0,1315.1,7.28,,,,,,,,,,
6179,03/22/19 11:53:57 PM,1372.5,1314.5,7.29,,,,,,,,,,
6180,03/23/19 12:23:57 AM,1372.5,1315.1,7.29,,,,,,,,,,
6181,03/23/19 12:53:57 AM,1373.0,1315.1,7.29,,,,,,,,,,
6182,03/23/19 01:23:57 AM,1372.5,1315.1,7.29,,,,,,,,,,
6183,03/23/19 01:53:57 AM,1373.0,1315.1,7.31,,,,,,,,,,
6184,03/23/19 02:23:57 AM,1373.0,1315.1,7.31,,,,,,,,,,
6185,03/23/19 02:53:57 AM,1372.0,1315.1,7.32,,,,,,,,,,
6186,03/23/19 03:23:57 AM,1373.0,1315.1,7.32,,,,,,,,,,
6187,03/23/19 03:53:57 AM,1372.5,1315.1,7.32,,,,,,,,,,
6188,03/23/19 04:23:57 AM,1372.5,1314.5,7.32,,,,,,,,,,
6189,03/23/19 04:53:57 AM,1372.5,1315.1,7.33,,,,,,,,,,
6190,03/23/19 05:23:57 AM,1373.0,1315.1,7.33,,,,,,,,,,
6191,03/23/19 05:53:57 AM,1372.0,1314.5,7.33,,,,,,,,,,
6192,03/23/19 06:23:57 AM,1372.5,1314.5,7.34,,,,,,,,,,
6193,03/23/19 06:53:57 AM,1372.5,1314.5,7.34,,,,,,,,,,
6194,03/23/19 07:23:57 AM,1371.6,1314.5,7.34,,,,,,,,,,
6195,03/23/19 07:53:57 AM,1372.5,1314.5,7.34,,,,,,,,,,
6196,03/23/19 08:23:57 AM,1372.0,1313.9,7.34,,,,,,,,,,
6197,03/23/19 08:53:57 AM,1372.0,1314.5,7.33,,,,,,,,,,
6198,03/23/19 09:23:57 AM,1371.6,1313.9,7.34,,,,,,,,,,
6199,03/23/19 09:53:57 AM,1371.6,1313.9,7.34,,,,,,,,,,
6200,03/23/19 10:23:57 AM,1371.6,1313.3,7.34,,,,,,,,,,
6201,03/23/19 10:53:57 AM,1371.1,1313.9,7.33,,,,,,,,,,
6202,03/23/19 11:23:57 AM,1371.1,1313.3,7.34,,,,,,,,,,
6203,03/23/19 11:53:57 AM,1370.6,1312.7,7.33,,,,,,,,,,
6204,03/23/19 12:23:57 PM,1370.6,1312.7,7.32,,,,,,,,,,
6205,03/23/19 12:53:57 PM,1370.1,1312.1,7.33,,,,,,,,,,
6206,03/23/19 01:23:57 PM,1370.1,1311.5,7.32,,,,,,,,,,
6207,03/23/19 01:53:57 PM,1369.6,1311.5,7.32,,,,,,,,,,
6208,03/23/19 02:23:57 PM,1369.6,1311.5,7.31,,,,,,,,,,
6209,03/23/19 02:53:57 PM,1369.2,1310.9,7.32,,,,,,,,,,
6210,03/23/19 03:23:57 PM,1369.2,1310.9,7.31,,,,,,,,,,
6211,03/23/19 03:53:57 PM,1369.2,1310.9,7.31,,,,,,,,,,
6212,03/23/19 04:23:57 PM,1368.2,1310.3,7.31,,,,,,,,,,
6213,03/23/19 04:53:57 PM,1368.2,1310.3,7.31,,,,,,,,,,
6214,03/23/19 05:23:57 PM,1367.7,1309.7,7.31,,,,,,,,,,
6215,03/23/19 05:53:57 PM,1367.7,1309.1,7.29,,,,,,,,,,
6216,03/23/19 06:23:57 PM,1367.7,1309.1,7.29,,,,,,,,,,
6217,03/23/19 06:53:57 PM,1366.8,1308.5,7.29,,,,,,,,,,
6218,03/23/19 07:23:57 PM,1366.8,1308.5,7.29,,,,,,,,,,
6219,03/23/19 07:53:57 PM,1366.8,1307.9,7.29,,,,,,,,,,
6220,03/23/19 08:23:57 PM,1366.8,1307.9,7.28,,,,,,,,,,
6221,03/23/19 08:53:57 PM,1366.3,1307.9,7.28,,,,,,,,,,
6222,03/23/19 09:23:57 PM,1365.8,1306.7,7.28,,,,,,,,,,
6223,03/23/19 09:53:57 PM,1365.8,1307.3,7.28,,,,,,,,,,
6224,03/23/19 10:23:57 PM,1365.3,1306.7,7.28,,,,,,,,,,
6225,03/23/19 10:53:57 PM,1365.3,1306.7,7.28,,,,,,,,,,
6226,03/23/19 11:23:57 PM,1365.3,1306.1,7.28,,,,,,,,,,
6227,03/23/19 11:53:57 PM,1365.3,1306.1,7.28,,,,,,,,,,
6228,03/24/19 12:23:57 AM,1364.8,1306.7,7.27,,,,,,,,,,
6229,03/24/19 12:53:57 AM,1365.3,1306.1,7.27,,,,,,,,,,
6230,03/24/19 01:23:57 AM,1364.8,1306.1,7.27,,,,,,,,,,
6231,03/24/19 01:53:57 AM,1364.3,1305.5,7.27,,,,,,,,,,
6232,03/24/19 02:23:57 AM,1364.8,1305.5,7.27,,,,,,,,,,
6233,03/24/19 02:53:57 AM,1364.8,1305.5,7.27,,,,,,,,,,
6234,03/24/19 03:23:57 AM,1363.9,1305.5,7.27,,,,,,,,,,
6235,03/24/19 03:53:57 AM,1363.9,1304.9,7.27,,,,,,,,,,
6236,03/24/19 04:23:57 AM,1363.4,1304.3,7.27,,,,,,,,,,
6237,03/24/19 04:53:57 AM,1363.9,1304.3,7.27,,,,,,,,,,
6238,03/24/19 05:23:57 AM,1363.4,1304.3,7.27,,,,,,,,,,
6239,03/24/19 05:53:57 AM,1363.9,1303.7,7.27,,,,,,,,,,
6240,03/24/19 06:23:57 AM,1363.4,1304.3,7.27,,,,,,,,,,
6241,03/24/19 06:53:57 AM,1363.4,1303.7,7.26,,,,,,,,,,
6242,03/24/19 07:23:57 AM,1362.9,1304.3,7.27,,,,,,,,,,
6243,03/24/19 07:53:57 AM,1362.9,1303.7,7.26,,,,,,,,,,
6244,03/24/19 08:23:57 AM,1362.9,1303.1,7.25,,,,,,,,,,
6245,03/24/19 08:53:57 AM,1362.4,1302.5,7.25,,,,,,,,,,
6246,03/24/19 09:23:57 AM,1361.9,1302.5,7.25,,,,,,,,,,
6247,03/24/19 09:53:57 AM,1361.5,1301.9,7.25,,,,,,,,,,
6248,03/24/19 10:23:57 AM,1361.5,1301.9,7.24,,,,,,,,,,
6249,03/24/19 10:53:57 AM,1361.5,1301.3,7.25,,,,,,,,,,
6250,03/24/19 11:23:57 AM,1360.5,1300.8,7.25,,,,,,,,,,
6251,03/24/19 11:53:57 AM,1361.0,1301.3,7.24,,,,,,,,,,
6252,03/24/19 12:23:57 PM,1361.9,1302.5,7.24,,,,,,,,,,
6253,03/24/19 12:53:57 PM,1363.4,1303.7,7.24,,,,,,,,,,
6254,03/24/19 01:23:57 PM,1362.4,1302.5,7.24,,,,,,,,,,
6255,03/24/19 01:53:57 PM,1364.8,1305.5,7.25,,,,,,,,,,
6256,03/24/19 02:23:57 PM,1364.3,1305.5,7.25,,,,,,,,,,
6257,03/24/19 02:53:57 PM,1364.8,1305.5,7.24,,,,,,,,,,
6258,03/24/19 03:23:57 PM,1364.8,1306.1,7.25,,,,,,,,,,
6259,03/24/19 03:53:57 PM,1363.9,1304.9,7.25,,,,,,,,,,
6260,03/24/19 04:23:57 PM,1363.9,1304.9,7.26,,,,,,,,,,
6261,03/24/19 04:53:57 PM,1363.9,1304.3,7.25,,,,,,,,,,
6262,03/24/19 05:23:57 PM,1363.4,1304.3,7.25,,,,,,,,,,
6263,03/24/19 05:53:57 PM,1363.4,1304.3,7.24,,,,,,,,,,
6264,03/24/19 06:23:57 PM,1363.4,1304.3,7.25,,,,,,,,,,
6265,03/24/19 06:53:57 PM,1362.9,1304.3,7.25,,,,,,,,,,
6266,03/24/19 07:23:57 PM,1362.9,1303.1,7.25,,,,,,,,,,
6267,03/24/19 07:53:57 PM,1362.9,1303.7,7.24,,,,,,,,,,
6268,03/24/19 08:23:57 PM,1362.4,1303.1,7.24,,,,,,,,,,
6269,03/24/19 08:53:57 PM,1362.4,1303.1,7.24,,,,,,,,,,
6270,03/24/19 09:23:57 PM,1362.9,1302.5,7.24,,,,,,,,,,
6271,03/24/19 09:53:57 PM,1362.9,1303.1,7.24,,,,,,,,,,
6272,03/24/19 10:23:57 PM,1361.9,1303.1,7.24,,,,,,,,,,
6273,03/24/19 10:53:57 PM,1361.9,1302.5,7.24,,,,,,,,,,
6274,03/24/19 11:23:57 PM,1362.4,1302.5,7.24,,,,,,,,,,
6275,03/24/19 11:53:57 PM,1361.9,1302.5,7.25,,,,,,,,,,
6276,03/25/19 12:23:57 AM,1362.4,1303.1,7.24,,,,,,,,,,
6277,03/25/19 12:53:57 AM,1361.9,1302.5,7.25,,,,,,,,,,
6278,03/25/19 01:23:57 AM,1361.9,1302.5,7.24,,,,,,,,,,
6279,03/25/19 01:53:57 AM,1362.4,1302.5,7.25,,,,,,,,,,
6280,03/25/19 02:23:57 AM,1361.9,1302.5,7.25,,,,,,,,,,
6281,03/25/19 02:53:57 AM,1362.4,1302.5,7.25,,,,,,,,,,
6282,03/25/19 03:23:57 AM,1361.9,1302.5,7.25,,,,,,,,,,
6283,03/25/19 03:53:57 AM,1362.4,1303.7,7.25,,,,,,,,,,
6284,03/25/19 04:23:57 AM,1362.4,1302.5,7.25,,,,,,,,,,
6285,03/25/19 04:53:57 AM,1362.4,1303.1,7.25,,,,,,,,,,
6286,03/25/19 05:23:57 AM,1362.9,1302.5,7.26,,,,,,,,,,
6287,03/25/19 05:53:57 AM,1361.9,1302.5,7.26,,,,,,,,,,
6288,03/25/19 06:23:57 AM,1361.5,1301.9,7.26,,,,,,,,,,
6289,03/25/19 06:53:57 AM,1360.5,1301.3,7.26,,,,,,,,,,
6290,03/25/19 07:23:57 AM,1360.0,1300.2,7.26,,,,,,,,,,
6291,03/25/19 07:53:57 AM,1359.1,1299.6,7.26,,,,,,,,,,
6292,03/25/19 08:23:57 AM,1358.6,1299.0,7.27,,,,,,,,,,
