"TOA5","PNNL_32","CR1000X","29516","CR1000X.Std.05.01","CPU:Tempest_v5_8_1_21.CR1X","40249","sapflow"
"TIMESTAMP","RECORD","Statname","BattV_Avg","DiffVolt_Avg(1)","DiffVolt_Avg(2)","DiffVolt_Avg(3)","DiffVolt_Avg(4)","DiffVolt_Avg(5)","DiffVolt_Avg(6)","DiffVolt_Avg(7)","DiffVolt_Avg(8)","DiffVolt_Avg(9)","DiffVolt_Avg(10)","DiffVolt_Avg(11)","DiffVolt_Avg(12)","DiffVolt_Avg(13)","DiffVolt_Avg(14)","DiffVolt(1)","DiffVolt(2)","DiffVolt(3)","DiffVolt(4)","DiffVolt(5)","DiffVolt(6)","DiffVolt(7)","DiffVolt(8)","DiffVolt(9)","DiffVolt(10)","DiffVolt(11)","DiffVolt(12)","DiffVolt(13)","DiffVolt(14)"
"2022-05-21 19:45:00",21614,"NAN",13.71,1.196,0.772,0.586,0.583,0.547,0.464,0.425,0.429,0,0,0,0,0,0,1.195,0.772,0.588,0.584,0.548,0.466,0.426,0.431,0,0,0,0,0,0
"2022-05-21 20:00:00",21615,"NAN",13.71,1.197,0.771,0.589,0.585,0.549,0.467,0.426,0.433,0,0,0,0,0,0,1.202,0.771,0.59,0.586,0.549,0.469,0.427,0.435,0,0,0,0,0,0
"2022-05-21 20:15:00",21616,"NAN",13.71,1.201,0.771,0.591,0.587,0.55,0.47,0.427,0.436,0,0,0,0,0,0,1.197,0.771,0.592,0.588,0.551,0.471,0.428,0.437,0,0,0,0,0,0
"2022-05-21 20:30:00",21617,"NAN",13.71,1.192,0.77,0.593,0.588,0.551,0.473,0.428,0.439,0,0,0,0,0,0,1.185,0.77,0.594,0.589,0.552,0.474,0.429,0.44,0,0,0,0,0,0
"2022-05-21 20:45:00",21618,"NAN",13.71,1.19,0.769,0.595,0.59,0.552,0.474,0.429,0.441,0,0,0,0,0,0,1.188,0.769,0.596,0.59,0.553,0.475,0.429,0.442,0,0,0,0,0,0
"2022-05-21 21:00:00",21619,"NAN",13.71,1.185,0.768,0.596,0.591,0.553,0.475,0.429,0.442,0,0,0,0,0,0,1.186,0.767,0.596,0.591,0.553,0.476,0.43,0.443,0,0,0,0,0,0
"2022-05-21 21:15:00",21620,"NAN",13.71,1.184,0.767,0.597,0.592,0.554,0.476,0.43,0.444,0,0,0,0,0,0,1.186,0.767,0.598,0.592,0.554,0.476,0.43,0.444,0,0,0,0,0,0
"2022-05-21 21:30:00",21621,"NAN",13.71,1.187,0.766,0.598,0.593,0.555,0.476,0.43,0.445,0,0,0,0,0,0,1.191,0.766,0.599,0.593,0.555,0.477,0.43,0.445,0,0,0,0,0,0
"2022-05-21 21:45:00",21622,"NAN",13.71,1.188,0.765,0.599,0.593,0.555,0.477,0.43,0.446,0,0,0,0,0,0,1.189,0.764,0.6,0.594,0.554,0.477,0.43,0.446,0,0,0,0,0,0
"2022-05-21 22:00:00",21623,"NAN",13.71,1.196,0.764,0.6,0.594,0.554,0.477,0.43,0.447,0,0,0,0,0,0,1.205,0.763,0.6,0.594,0.554,0.477,0.43,0.447,0,0,0,0,0,0
"2022-05-21 22:15:00",21624,"NAN",13.71,1.191,0.762,0.601,0.594,0.554,0.477,0.43,0.447,0,0,0,0,0,0,1.195,0.761,0.601,0.594,0.553,0.478,0.43,0.448,0,0,0,0,0,0
"2022-05-21 22:30:00",21625,"NAN",13.71,1.195,0.761,0.601,0.594,0.553,0.478,0.43,0.448,0,0,0,0,0,0,1.193,0.761,0.602,0.594,0.554,0.478,0.43,0.448,0,0,0,0,0,0
"2022-05-21 22:45:00",21626,"NAN",13.71,1.195,0.76,0.601,0.594,0.553,0.477,0.43,0.448,0,0,0,0,0,0,1.194,0.76,0.602,0.594,0.553,0.477,0.43,0.448,0,0,0,0,0,0
"2022-05-21 23:00:00",21627,"NAN",13.71,1.19,0.761,0.602,0.594,0.554,0.476,0.43,0.448,0,0,0,0,0,0,1.188,0.761,0.601,0.594,0.555,0.475,0.431,0.448,0,0,0,0,0,0
"2022-05-21 23:15:00",21628,"NAN",13.71,1.191,0.761,0.601,0.594,0.554,0.474,0.431,0.448,0,0,0,0,0,0,1.199,0.761,0.601,0.594,0.554,0.473,0.43,0.448,0,0,0,0,0,0
"2022-05-21 23:30:00",21629,"NAN",13.71,1.202,0.761,0.601,0.594,0.554,0.473,0.431,0.447,0,0,0,0,0,0,1.202,0.761,0.6,0.594,0.554,0.472,0.431,0.447,0,0,0,0,0,0
"2022-05-21 23:45:00",21630,"NAN",13.71,1.193,0.76,0.601,0.594,0.554,0.471,0.431,0.447,0,0,0,0,0,0,1.185,0.76,0.6,0.594,0.554,0.471,0.431,0.447,0,0,0,0,0,0
"2022-05-22 00:00:00",21631,"NAN",13.71,1.193,0.76,0.6,0.593,0.554,0.47,0.431,0.447,0,0,0,0,0,0,1.195,0.76,0.6,0.593,0.554,0.47,0.431,0.447,0,0,0,0,0,0
"2022-05-22 00:15:00",21632,"NAN",13.71,1.199,0.76,0.601,0.593,0.554,0.47,0.43,0.447,0,0,0,0,0,0,1.205,0.76,0.601,0.593,0.553,0.469,0.43,0.447,0,0,0,0,0,0
"2022-05-22 00:30:00",21633,"NAN",13.71,1.189,0.759,0.6,0.593,0.552,0.469,0.43,0.447,0,0,0,0,0,0,1.184,0.759,0.6,0.593,0.551,0.469,0.43,0.447,0,0,0,0,0,0
"2022-05-22 00:45:00",21634,"NAN",13.71,1.186,0.759,0.6,0.593,0.552,0.468,0.43,0.447,0,0,0,0,0,0,1.187,0.758,0.6,0.593,0.551,0.468,0.43,0.447,0,0,0,0,0,0
"2022-05-22 01:00:00",21635,"NAN",13.71,1.193,0.758,0.599,0.593,0.551,0.467,0.43,0.447,0,0,0,0,0,0,1.191,0.758,0.599,0.593,0.55,0.467,0.43,0.447,0,0,0,0,0,0
"2022-05-22 01:15:00",21636,"NAN",13.71,1.187,0.756,0.599,0.592,0.55,0.467,0.43,0.447,0,0,0,0,0,0,1.18,0.755,0.599,0.592,0.549,0.467,0.43,0.447,0,0,0,0,0,0
"2022-05-22 01:30:00",21637,"NAN",13.71,1.196,0.755,0.599,0.592,0.549,0.467,0.43,0.447,0,0,0,0,0,0,1.202,0.755,0.599,0.592,0.548,0.467,0.43,0.447,0,0,0,0,0,0
"2022-05-22 01:45:00",21638,"NAN",13.72,1.205,0.755,0.599,0.591,0.548,0.467,0.43,0.447,0,0,0,0,0,0,1.208,0.754,0.599,0.591,0.548,0.468,0.43,0.448,0,0,0,0,0,0
"2022-05-22 02:00:00",21639,"NAN",13.7,1.212,0.753,0.599,0.591,0.548,0.468,0.43,0.448,0,0,0,0,0,0,1.211,0.753,0.598,0.59,0.547,0.468,0.43,0.448,0,0,0,0,0,0
"2022-05-22 02:15:00",21640,"NAN",13.71,1.204,0.752,0.599,0.59,0.547,0.468,0.43,0.448,0,0,0,0,0,0,1.207,0.751,0.599,0.59,0.547,0.469,0.43,0.448,0,0,0,0,0,0
"2022-05-22 02:30:00",21641,"NAN",13.71,1.199,0.75,0.598,0.589,0.546,0.469,0.43,0.449,0,0,0,0,0,0,1.195,0.75,0.598,0.589,0.546,0.469,0.43,0.448,0,0,0,0,0,0
"2022-05-22 02:45:00",21642,"NAN",13.71,1.199,0.75,0.598,0.589,0.546,0.469,0.43,0.449,0,0,0,0,0,0,1.202,0.749,0.598,0.589,0.545,0.469,0.43,0.449,0,0,0,0,0,0
"2022-05-22 03:00:00",21643,"NAN",13.71,1.2,0.749,0.598,0.588,0.545,0.47,0.43,0.449,0,0,0,0,0,0,1.199,0.749,0.598,0.588,0.545,0.469,0.43,0.449,0,0,0,0,0,0
"2022-05-22 03:15:00",21644,"NAN",13.71,1.199,0.749,0.598,0.588,0.545,0.47,0.43,0.449,0,0,0,0,0,0,1.195,0.749,0.598,0.587,0.545,0.47,0.43,0.449,0,0,0,0,0,0
"2022-05-22 03:30:00",21645,"NAN",13.71,1.196,0.747,0.597,0.587,0.546,0.47,0.43,0.449,0,0,0,0,0,0,1.191,0.746,0.597,0.587,0.546,0.47,0.43,0.449,0,0,0,0,0,0
"2022-05-22 03:45:00",21646,"NAN",13.71,1.188,0.744,0.597,0.587,0.546,0.47,0.43,0.449,0,0,0,0,0,0,1.188,0.743,0.597,0.587,0.546,0.47,0.43,0.449,0,0,0,0,0,0
"2022-05-22 04:00:00",21647,"NAN",13.71,1.19,0.742,0.597,0.587,0.546,0.47,0.43,0.449,0,0,0,0,0,0,1.19,0.741,0.597,0.587,0.545,0.47,0.43,0.449,0,0,0,0,0,0
"2022-05-22 04:15:00",21648,"NAN",13.71,1.189,0.741,0.597,0.586,0.545,0.47,0.43,0.449,0,0,0,0,0,0,1.189,0.741,0.597,0.586,0.545,0.47,0.43,0.449,0,0,0,0,0,0
"2022-05-22 04:30:00",21649,"NAN",13.71,1.19,0.741,0.597,0.586,0.545,0.47,0.43,0.45,0,0,0,0,0,0,1.189,0.741,0.598,0.586,0.545,0.47,0.43,0.45,0,0,0,0,0,0
"2022-05-22 04:45:00",21650,"NAN",13.72,1.192,0.74,0.598,0.585,0.546,0.47,0.429,0.45,0,0,0,0,0,0,1.193,0.74,0.598,0.585,0.546,0.471,0.429,0.45,0,0,0,0,0,0
"2022-05-22 05:00:00",21651,"NAN",13.71,1.191,0.739,0.598,0.584,0.546,0.47,0.429,0.45,0,0,0,0,0,0,1.191,0.739,0.598,0.584,0.546,0.47,0.429,0.45,0,0,0,0,0,0
"2022-05-22 05:15:00",21652,"NAN",13.71,1.19,0.738,0.598,0.584,0.546,0.47,0.429,0.45,0,0,0,0,0,0,1.196,0.737,0.599,0.583,0.545,0.47,0.429,0.449,0,0,0,0,0,0
"2022-05-22 05:30:00",21653,"NAN",13.72,1.196,0.735,0.598,0.583,0.545,0.47,0.429,0.449,0,0,0,0,0,0,1.193,0.735,0.598,0.582,0.545,0.47,0.429,0.449,0,0,0,0,0,0
"2022-05-22 05:45:00",21654,"NAN",13.71,1.192,0.735,0.598,0.582,0.545,0.471,0.429,0.448,0,0,0,0,0,0,1.191,0.735,0.597,0.581,0.544,0.47,0.428,0.447,0,0,0,0,0,0
"2022-05-22 06:00:00",21655,"NAN",13.71,1.189,0.735,0.597,0.581,0.544,0.47,0.428,0.445,0,0,0,0,0,0,1.187,0.735,0.597,0.58,0.543,0.47,0.428,0.442,0,0,0,0,0,0
"2022-05-22 06:15:00",21656,"NAN",13.71,1.184,0.736,0.597,0.58,0.543,0.47,0.428,0.436,0,0,0,0,0,0,1.181,0.736,0.597,0.579,0.543,0.469,0.428,0.429,0,0,0,0,0,0
"2022-05-22 06:30:00",21657,"NAN",13.71,1.175,0.735,0.596,0.578,0.543,0.468,0.429,0.421,0,0,0,0,0,0,1.172,0.733,0.595,0.577,0.543,0.466,0.429,0.414,0,0,0,0,0,0
"2022-05-22 06:45:00",21658,"NAN",13.72,1.165,0.73,0.594,0.576,0.542,0.463,0.429,0.409,0,0,0,0,0,0,1.16,0.728,0.593,0.575,0.541,0.461,0.429,0.405,0,0,0,0,0,0
"2022-05-22 07:00:00",21659,"NAN",13.71,1.156,0.724,0.592,0.574,0.54,0.457,0.429,0.403,0,0,0,0,0,0,1.153,0.721,0.59,0.573,0.54,0.454,0.429,0.4,0,0,0,0,0,0
"2022-05-22 07:15:00",21660,"NAN",13.71,1.152,0.719,0.588,0.571,0.539,0.451,0.429,0.399,0,0,0,0,0,0,1.15,0.718,0.586,0.57,0.538,0.449,0.429,0.398,0,0,0,0,0,0
"2022-05-22 07:30:00",21661,"NAN",13.72,1.148,0.717,0.585,0.569,0.537,0.448,0.428,0.397,0,0,0,0,0,0,1.147,0.715,0.583,0.568,0.536,0.445,0.428,0.397,0,0,0,0,0,0
"2022-05-22 07:45:00",21662,"NAN",13.72,1.146,0.714,0.581,0.567,0.534,0.442,0.428,0.395,0,0,0,0,0,0,1.145,0.712,0.579,0.565,0.533,0.438,0.427,0.393,0,0,0,0,0,0
"2022-05-22 08:00:00",21663,"NAN",13.7,1.142,0.705,0.575,0.563,0.53,0.428,0.424,0.387,0,0,0,0,0,0,1.139,0.697,0.571,0.56,0.526,0.417,0.422,0.381,0,0,0,0,0,0
"2022-05-22 08:15:00",21664,"NAN",13.71,1.134,0.695,0.565,0.556,0.521,0.411,0.419,0.378,0,0,0,0,0,0,1.132,0.694,0.56,0.553,0.517,0.408,0.417,0.376,0,0,0,0,0,0
"2022-05-22 08:30:00",21665,"NAN",13.71,1.132,0.695,0.556,0.55,0.514,0.406,0.415,0.376,0,0,0,0,0,0,1.131,0.695,0.552,0.547,0.511,0.406,0.414,0.377,0,0,0,0,0,0
"2022-05-22 08:45:00",21666,"NAN",13.71,1.131,0.693,0.548,0.544,0.508,0.404,0.413,0.377,0,0,0,0,0,0,1.13,0.688,0.543,0.542,0.506,0.402,0.412,0.376,0,0,0,0,0,0
"2022-05-22 09:00:00",21667,"NAN",13.71,1.127,0.68,0.536,0.537,0.5,0.39,0.408,0.37,0,0,0,0,0,0,1.124,0.679,0.528,0.532,0.493,0.384,0.404,0.368,0,0,0,0,0,0
"2022-05-22 09:15:00",21668,"NAN",13.71,1.129,0.684,0.525,0.53,0.492,0.39,0.404,0.37,0,0,0,0,0,0,1.135,0.687,0.522,0.528,0.491,0.395,0.405,0.372,0,0,0,0,0,0
"2022-05-22 09:30:00",21669,"NAN",13.71,1.129,0.672,0.516,0.524,0.483,0.377,0.4,0.366,0,0,0,0,0,0,1.115,0.665,0.509,0.52,0.474,0.364,0.393,0.361,0,0,0,0,0,0
"2022-05-22 09:45:00",21670,"NAN",13.71,1.126,0.663,0.502,0.515,0.467,0.36,0.388,0.358,0,0,0,0,0,0,1.124,0.66,0.496,0.511,0.46,0.355,0.383,0.355,0,0,0,0,0,0
"2022-05-22 10:00:00",21671,"NAN",13.71,1.116,0.659,0.488,0.505,0.452,0.352,0.379,0.353,0,0,0,0,0,0,1.109,0.658,0.481,0.501,0.445,0.35,0.375,0.352,0,0,0,0,0,0
"2022-05-22 10:15:00",21672,"NAN",13.71,1.112,0.66,0.474,0.497,0.442,0.351,0.373,0.352,0,0,0,0,0,0,1.107,0.66,0.468,0.493,0.439,0.351,0.372,0.351,0,0,0,0,0,0
"2022-05-22 10:30:00",21673,"NAN",13.71,1.106,0.662,0.461,0.49,0.434,0.351,0.37,0.35,0,0,0,0,0,0,1.104,0.662,0.455,0.487,0.43,0.351,0.368,0.35,0,0,0,0,0,0
"2022-05-22 10:45:00",21674,"NAN",13.71,1.109,0.664,0.451,0.484,0.431,0.352,0.368,0.349,0,0,0,0,0,0,1.114,0.665,0.447,0.481,0.43,0.351,0.366,0.349,0,0,0,0,0,0
"2022-05-22 11:00:00",21675,"NAN",13.71,1.113,0.667,0.444,0.478,0.43,0.351,0.365,0.348,0,0,0,0,0,0,1.11,0.668,0.441,0.476,0.429,0.35,0.364,0.347,0,0,0,0,0,0
"2022-05-22 11:15:00",21676,"NAN",13.71,1.113,0.67,0.438,0.474,0.43,0.35,0.364,0.347,0,0,0,0,0,0,1.114,0.669,0.436,0.473,0.43,0.351,0.364,0.347,0,0,0,0,0,0
"2022-05-22 11:30:00",21677,"NAN",13.71,1.113,0.672,0.434,0.472,0.429,0.353,0.364,0.346,0,0,0,0,0,0,1.109,0.673,0.433,0.47,0.428,0.354,0.365,0.345,0,0,0,0,0,0
"2022-05-22 11:45:00",21678,"NAN",13.71,1.106,0.674,0.431,0.469,0.425,0.353,0.364,0.345,0,0,0,0,0,0,1.106,0.675,0.431,0.469,0.423,0.354,0.364,0.344,0,0,0,0,0,0
"2022-05-22 12:00:00",21679,"NAN",13.7,1.109,0.677,0.432,0.468,0.422,0.355,0.364,0.344,0,0,0,0,0,0,1.11,0.678,0.433,0.468,0.422,0.355,0.364,0.344,0,0,0,0,0,0
"2022-05-22 12:15:00",21680,"NAN",13.71,1.107,0.679,0.433,0.468,0.421,0.355,0.363,0.344,0,0,0,0,0,0,1.109,0.678,0.434,0.467,0.419,0.355,0.362,0.344,0,0,0,0,0,0
"2022-05-22 12:30:00",21681,"NAN",13.71,1.111,0.679,0.434,0.467,0.419,0.354,0.362,0.343,0,0,0,0,0,0,1.111,0.68,0.434,0.467,0.42,0.354,0.361,0.343,0,0,0,0,0,0
"2022-05-22 12:45:00",21682,"NAN",13.71,1.106,0.679,0.435,0.466,0.421,0.353,0.36,0.343,0,0,0,0,0,0,1.104,0.679,0.435,0.465,0.421,0.353,0.359,0.343,0,0,0,0,0,0
"2022-05-22 13:00:00",21683,"NAN",13.7,1.111,0.681,0.436,0.465,0.423,0.353,0.359,0.343,0,0,0,0,0,0,1.112,0.68,0.437,0.465,0.424,0.353,0.359,0.343,0,0,0,0,0,0
"2022-05-22 13:15:00",21684,"NAN",13.71,1.113,0.681,0.437,0.466,0.424,0.355,0.359,0.343,0,0,0,0,0,0,1.115,0.68,0.437,0.466,0.422,0.357,0.359,0.343,0,0,0,0,0,0
"2022-05-22 13:30:00",21685,"NAN",13.71,1.119,0.681,0.438,0.466,0.423,0.359,0.359,0.343,0,0,0,0,0,0,1.126,0.683,0.439,0.466,0.423,0.359,0.36,0.343,0,0,0,0,0,0
"2022-05-22 13:45:00",21686,"NAN",13.71,1.121,0.684,0.441,0.467,0.424,0.363,0.362,0.344,0,0,0,0,0,0,1.117,0.684,0.443,0.468,0.424,0.367,0.363,0.345,0,0,0,0,0,0
"2022-05-22 14:00:00",21687,"NAN",13.7,1.117,0.687,0.444,0.469,0.424,0.368,0.364,0.346,0,0,0,0,0,0,1.11,0.689,0.445,0.469,0.425,0.37,0.365,0.346,0,0,0,0,0,0
"2022-05-22 14:15:00",21688,"NAN",13.7,1.111,0.691,0.444,0.469,0.425,0.371,0.366,0.346,0,0,0,0,0,0,1.113,0.693,0.446,0.468,0.427,0.373,0.367,0.346,0,0,0,0,0,0
"2022-05-22 14:30:00",21689,"NAN",13.71,1.115,0.694,0.447,0.469,0.426,0.374,0.367,0.346,0,0,0,0,0,0,1.116,0.696,0.447,0.47,0.426,0.374,0.367,0.345,0,0,0,0,0,0
"2022-05-22 14:45:00",21690,"NAN",13.71,1.116,0.697,0.449,0.471,0.427,0.374,0.367,0.345,0,0,0,0,0,0,1.113,0.7,0.451,0.472,0.429,0.374,0.367,0.346,0,0,0,0,0,0
"2022-05-22 15:00:00",21691,"NAN",13.71,1.106,0.701,0.454,0.474,0.432,0.376,0.369,0.346,0,0,0,0,0,0,1.104,0.703,0.455,0.476,0.435,0.377,0.369,0.346,0,0,0,0,0,0
"2022-05-22 15:15:00",21692,"NAN",13.71,1.104,0.705,0.456,0.478,0.436,0.377,0.369,0.346,0,0,0,0,0,0,1.103,0.707,0.458,0.48,0.439,0.378,0.369,0.347,0,0,0,0,0,0
"2022-05-22 15:30:00",21693,"NAN",13.71,1.107,0.707,0.46,0.482,0.442,0.379,0.37,0.347,0,0,0,0,0,0,1.109,0.708,0.462,0.483,0.444,0.38,0.371,0.347,0,0,0,0,0,0
"2022-05-22 15:45:00",21694,"NAN",13.71,1.11,0.709,0.462,0.485,0.442,0.377,0.369,0.346,0,0,0,0,0,0,1.104,0.711,0.464,0.487,0.441,0.376,0.369,0.346,0,0,0,0,0,0
"2022-05-22 16:00:00",21695,"NAN",13.7,1.108,0.71,0.467,0.489,0.444,0.38,0.371,0.347,0,0,0,0,0,0,1.112,0.711,0.471,0.491,0.447,0.383,0.373,0.349,0,0,0,0,0,0
"2022-05-22 16:15:00",21696,"NAN",13.71,1.117,0.713,0.474,0.494,0.45,0.386,0.375,0.351,0,0,0,0,0,0,1.118,0.714,0.477,0.496,0.451,0.387,0.376,0.353,0,0,0,0,0,0
"2022-05-22 16:30:00",21697,"NAN",13.71,1.119,0.716,0.481,0.499,0.455,0.391,0.378,0.355,0,0,0,0,0,0,1.119,0.718,0.484,0.502,0.457,0.396,0.381,0.358,0,0,0,0,0,0
"2022-05-22 16:45:00",21698,"NAN",13.71,1.124,0.724,0.492,0.507,0.462,0.404,0.385,0.365,0,0,0,0,0,0,1.129,0.73,0.499,0.511,0.466,0.412,0.389,0.372,0,0,0,0,0,0
"2022-05-22 17:00:00",21699,"NAN",13.7,1.133,0.735,0.508,0.517,0.471,0.421,0.393,0.379,0,0,0,0,0,0,1.134,0.738,0.515,0.523,0.474,0.426,0.397,0.383,0,0,0,0,0,0
"2022-05-22 17:15:00",21700,"NAN",13.71,1.134,0.745,0.522,0.528,0.479,0.428,0.399,0.386,0,0,0,0,0,0,1.137,0.749,0.527,0.534,0.485,0.432,0.401,0.39,0,0,0,0,0,0
"2022-05-22 17:30:00",21701,"NAN",13.71,1.14,0.757,0.537,0.539,0.493,0.437,0.403,0.393,0,0,0,0,0,0,1.146,0.762,0.543,0.543,0.5,0.441,0.405,0.397,0,0,0,0,0,0
"2022-05-22 17:45:00",21702,"NAN",13.71,1.15,0.765,0.549,0.546,0.506,0.446,0.408,0.402,0,0,0,0,0,0,1.152,0.768,0.554,0.55,0.511,0.45,0.41,0.405,0,0,0,0,0,0
"2022-05-22 18:00:00",21703,"NAN",13.71,1.153,0.769,0.559,0.554,0.515,0.452,0.412,0.409,0,0,0,0,0,0,1.155,0.77,0.563,0.557,0.519,0.455,0.414,0.412,0,0,0,0,0,0
"2022-05-22 18:15:00",21704,"NAN",13.71,1.158,0.77,0.567,0.558,0.521,0.458,0.415,0.416,0,0,0,0,0,0,1.161,0.77,0.569,0.56,0.524,0.46,0.416,0.419,0,0,0,0,0,0
"2022-05-22 18:30:00",21705,"NAN",13.72,1.163,0.769,0.571,0.562,0.526,0.466,0.419,0.423,0,0,0,0,0,0,1.165,0.768,0.574,0.564,0.528,0.471,0.42,0.426,0,0,0,0,0,0
"2022-05-22 18:45:00",21706,"NAN",13.72,1.168,0.765,0.577,0.566,0.529,0.475,0.422,0.43,0,0,0,0,0,0,1.17,0.763,0.579,0.568,0.53,0.475,0.424,0.432,0,0,0,0,0,0
"2022-05-22 19:00:00",21707,"NAN",13.71,1.172,0.764,0.581,0.569,0.532,0.475,0.425,0.435,0,0,0,0,0,0,1.173,0.764,0.583,0.571,0.533,0.477,0.425,0.436,0,0,0,0,0,0
"2022-05-22 19:15:00",21708,"NAN",13.71,1.178,0.764,0.585,0.572,0.535,0.478,0.426,0.438,0,0,0,0,0,0,1.18,0.763,0.584,0.573,0.536,0.478,0.426,0.44,0,0,0,0,0,0
"2022-05-22 19:30:00",21709,"NAN",13.72,1.178,0.761,0.567,0.574,0.533,0.477,0.426,0.441,0,0,0,0,0,0,1.176,0.761,0.56,0.575,0.521,0.477,0.427,0.442,0,0,0,0,0,0
"2022-05-22 19:45:00",21710,"NAN",13.71,1.179,0.759,0.552,0.573,0.506,0.477,0.426,0.443,0,0,0,0,0,0,1.177,0.759,0.546,0.568,0.5,0.477,0.425,0.444,0,0,0,0,0,0
"2022-05-22 20:00:00",21711,"NAN",13.71,1.177,0.757,0.544,0.55,0.497,0.479,0.424,0.445,0,0,0,0,0,0,1.176,0.755,0.543,0.533,0.495,0.481,0.423,0.446,0,0,0,0,0,0
"2022-05-22 20:15:00",21712,"NAN",13.71,1.172,0.755,0.542,0.527,0.494,0.483,0.422,0.447,0,0,0,0,0,0,1.17,0.754,0.541,0.524,0.493,0.485,0.422,0.447,0,0,0,0,0,0
"2022-05-22 20:30:00",21713,"NAN",13.71,1.171,0.753,0.539,0.522,0.493,0.486,0.421,0.448,0,0,0,0,0,0,1.171,0.753,0.538,0.521,0.493,0.486,0.421,0.448,0,0,0,0,0,0
"2022-05-22 20:45:00",21714,"NAN",13.71,1.172,0.753,0.536,0.522,0.492,0.486,0.421,0.448,0,0,0,0,0,0,1.174,0.752,0.534,0.522,0.492,0.486,0.421,0.448,0,0,0,0,0,0
"2022-05-22 21:00:00",21715,"NAN",13.71,1.173,0.751,0.532,0.521,0.493,0.486,0.42,0.449,0,0,0,0,0,0,1.168,0.75,0.53,0.521,0.493,0.486,0.42,0.449,0,0,0,0,0,0
"2022-05-22 21:15:00",21716,"NAN",13.71,1.151,0.749,0.532,0.52,0.494,0.486,0.42,0.449,0,0,0,0,0,0,1.142,0.748,0.533,0.518,0.495,0.486,0.42,0.449,0,0,0,0,0,0
"2022-05-22 21:30:00",21717,"NAN",13.71,1.114,0.747,0.535,0.517,0.496,0.485,0.419,0.449,0,0,0,0,0,0,1.098,0.746,0.536,0.516,0.497,0.485,0.419,0.45,0,0,0,0,0,0
"2022-05-22 21:45:00",21718,"NAN",13.72,1.094,0.745,0.54,0.515,0.497,0.484,0.419,0.449,0,0,0,0,0,0,1.088,0.743,0.54,0.514,0.496,0.483,0.419,0.45,0,0,0,0,0,0
"2022-05-22 22:00:00",21719,"NAN",13.71,1.095,0.743,0.543,0.514,0.497,0.483,0.419,0.45,0,0,0,0,0,0,1.099,0.742,0.548,0.514,0.497,0.483,0.419,0.45,0,0,0,0,0,0
"2022-05-22 22:15:00",21720,"NAN",13.71,1.099,0.743,0.55,0.513,0.499,0.482,0.419,0.45,0,0,0,0,0,0,1.097,0.742,0.553,0.513,0.5,0.482,0.419,0.45,0,0,0,0,0,0
"2022-05-22 22:30:00",21721,"NAN",13.71,1.099,0.741,0.555,0.512,0.501,0.482,0.419,0.449,0,0,0,0,0,0,1.098,0.74,0.556,0.51,0.501,0.482,0.419,0.449,0,0,0,0,0,0
"2022-05-22 22:45:00",21722,"NAN",13.72,1.1,0.739,0.557,0.51,0.502,0.482,0.419,0.449,0,0,0,0,0,0,1.101,0.738,0.557,0.509,0.503,0.482,0.418,0.449,0,0,0,0,0,0
"2022-05-22 23:00:00",21723,"NAN",13.71,1.107,0.738,0.558,0.509,0.502,0.482,0.418,0.449,0,0,0,0,0,0,1.11,0.738,0.558,0.509,0.503,0.481,0.418,0.449,0,0,0,0,0,0
"2022-05-22 23:15:00",21724,"NAN",13.71,1.111,0.737,0.558,0.508,0.503,0.481,0.418,0.449,0,0,0,0,0,0,1.112,0.736,0.558,0.508,0.504,0.48,0.418,0.449,0,0,0,0,0,0
"2022-05-22 23:30:00",21725,"NAN",13.71,1.114,0.734,0.558,0.508,0.505,0.48,0.418,0.449,0,0,0,0,0,0,1.117,0.732,0.558,0.507,0.505,0.48,0.418,0.449,0,0,0,0,0,0
"2022-05-22 23:45:00",21726,"NAN",13.72,1.121,0.731,0.558,0.507,0.505,0.48,0.418,0.449,0,0,0,0,0,0,1.125,0.731,0.558,0.507,0.506,0.48,0.418,0.449,0,0,0,0,0,0
"2022-05-23 00:00:00",21727,"NAN",13.71,1.128,0.73,0.558,0.507,0.507,0.48,0.418,0.449,0,0,0,0,0,0,1.132,0.729,0.558,0.507,0.508,0.48,0.418,0.449,0,0,0,0,0,0
"2022-05-23 00:15:00",21728,"NAN",13.71,1.132,0.728,0.558,0.507,0.508,0.48,0.418,0.449,0,0,0,0,0,0,1.132,0.727,0.558,0.507,0.508,0.48,0.418,0.449,0,0,0,0,0,0
"2022-05-23 00:30:00",21729,"NAN",13.71,1.134,0.727,0.558,0.508,0.509,0.479,0.417,0.449,0,0,0,0,0,0,1.135,0.727,0.559,0.508,0.51,0.479,0.417,0.449,0,0,0,0,0,0
"2022-05-23 00:45:00",21730,"NAN",13.72,1.137,0.727,0.559,0.508,0.51,0.479,0.417,0.449,0,0,0,0,0,0,1.139,0.728,0.559,0.508,0.511,0.479,0.417,0.449,0,0,0,0,0,0
"2022-05-23 01:00:00",21731,"NAN",13.71,1.139,0.727,0.558,0.509,0.512,0.479,0.417,0.449,0,0,0,0,0,0,1.14,0.728,0.558,0.509,0.512,0.478,0.417,0.449,0,0,0,0,0,0
"2022-05-23 01:15:00",21732,"NAN",13.71,1.14,0.727,0.558,0.509,0.513,0.478,0.417,0.449,0,0,0,0,0,0,1.139,0.727,0.558,0.51,0.513,0.478,0.418,0.449,0,0,0,0,0,0
